ID,ECLO
ACCIDENT_39722,5.76
ACCIDENT_39723,4.78
ACCIDENT_39724,4.87
ACCIDENT_39725,5.33
ACCIDENT_39726,5.61
ACCIDENT_39727,4.04
ACCIDENT_39728,4.78
ACCIDENT_39729,3.4375
ACCIDENT_39730,4.996
ACCIDENT_39731,4.68
ACCIDENT_39732,3.86
ACCIDENT_39733,3.7
ACCIDENT_39734,4.09
ACCIDENT_39735,4.97
ACCIDENT_39736,5.33
ACCIDENT_39737,5.24
ACCIDENT_39738,4.96
ACCIDENT_39739,5.78
ACCIDENT_39740,4.75
ACCIDENT_39741,4.666666666666667
ACCIDENT_39742,3.98
ACCIDENT_39743,4.58
ACCIDENT_39744,6.4
ACCIDENT_39745,4.31
ACCIDENT_39746,3.36
ACCIDENT_39747,4.38
ACCIDENT_39748,4.39
ACCIDENT_39749,3.89
ACCIDENT_39750,3.67
ACCIDENT_39751,3.4
ACCIDENT_39752,4.33
ACCIDENT_39753,5.11
ACCIDENT_39754,5.256666666666668
ACCIDENT_39755,2.91
ACCIDENT_39756,4.56
ACCIDENT_39757,4.3260000000000005
ACCIDENT_39758,5.26
ACCIDENT_39759,3.53
ACCIDENT_39760,5.02
ACCIDENT_39761,5.75
ACCIDENT_39762,4.74
ACCIDENT_39763,5.14
ACCIDENT_39764,3.71
ACCIDENT_39765,9.87
ACCIDENT_39766,3.92
ACCIDENT_39767,7.4
ACCIDENT_39768,4.0
ACCIDENT_39769,4.51
ACCIDENT_39770,4.42
ACCIDENT_39771,5.22
ACCIDENT_39772,4.07
ACCIDENT_39773,3.76
ACCIDENT_39774,4.16
ACCIDENT_39775,3.61
ACCIDENT_39776,4.68
ACCIDENT_39777,4.95
ACCIDENT_39778,4.29
ACCIDENT_39779,4.51
ACCIDENT_39780,3.66
ACCIDENT_39781,4.47
ACCIDENT_39782,4.39
ACCIDENT_39783,7.3
ACCIDENT_39784,7.08
ACCIDENT_39785,5.21
ACCIDENT_39786,4.2
ACCIDENT_39787,4.86
ACCIDENT_39788,2.93
ACCIDENT_39789,4.89
ACCIDENT_39790,4.31
ACCIDENT_39791,4.21
ACCIDENT_39792,3.63
ACCIDENT_39793,5.21
ACCIDENT_39794,3.77
ACCIDENT_39795,4.46
ACCIDENT_39796,4.15
ACCIDENT_39797,7.16
ACCIDENT_39798,5.81
ACCIDENT_39799,4.37
ACCIDENT_39800,6.12
ACCIDENT_39801,5.18
ACCIDENT_39802,4.04
ACCIDENT_39803,4.33
ACCIDENT_39804,4.78
ACCIDENT_39805,3.97
ACCIDENT_39806,5.09
ACCIDENT_39807,4.48
ACCIDENT_39808,5.16
ACCIDENT_39809,4.27
ACCIDENT_39810,3.41
ACCIDENT_39811,3.7
ACCIDENT_39812,5.635
ACCIDENT_39813,4.59
ACCIDENT_39814,3.62
ACCIDENT_39815,4.35
ACCIDENT_39816,4.34
ACCIDENT_39817,4.78
ACCIDENT_39818,5.42
ACCIDENT_39819,4.765
ACCIDENT_39820,8.51
ACCIDENT_39821,7.56
ACCIDENT_39822,10.53
ACCIDENT_39823,4.31
ACCIDENT_39824,5.46
ACCIDENT_39825,4.33
ACCIDENT_39826,5.81
ACCIDENT_39827,4.61
ACCIDENT_39828,5.41
ACCIDENT_39829,5.39
ACCIDENT_39830,4.94
ACCIDENT_39831,6.07
ACCIDENT_39832,8.87
ACCIDENT_39833,4.69
ACCIDENT_39834,6.33
ACCIDENT_39835,4.33
ACCIDENT_39836,5.37
ACCIDENT_39837,4.79
ACCIDENT_39838,5.47
ACCIDENT_39839,6.996666666666666
ACCIDENT_39840,5.2
ACCIDENT_39841,7.53
ACCIDENT_39842,4.99
ACCIDENT_39843,4.97
ACCIDENT_39844,6.5275
ACCIDENT_39845,4.76
ACCIDENT_39846,5.77
ACCIDENT_39847,5.64
ACCIDENT_39848,4.864
ACCIDENT_39849,3.94
ACCIDENT_39850,3.77
ACCIDENT_39851,4.194
ACCIDENT_39852,3.84
ACCIDENT_39853,5.17
ACCIDENT_39854,4.745
ACCIDENT_39855,4.83
ACCIDENT_39856,4.54
ACCIDENT_39857,6.53
ACCIDENT_39858,4.67
ACCIDENT_39859,6.02
ACCIDENT_39860,4.84
ACCIDENT_39861,3.89
ACCIDENT_39862,4.69
ACCIDENT_39863,3.64
ACCIDENT_39864,4.44
ACCIDENT_39865,3.71
ACCIDENT_39866,4.75
ACCIDENT_39867,5.26
ACCIDENT_39868,4.51
ACCIDENT_39869,7.45
ACCIDENT_39870,4.705
ACCIDENT_39871,6.26
ACCIDENT_39872,5.27
ACCIDENT_39873,4.62
ACCIDENT_39874,3.64
ACCIDENT_39875,4.07
ACCIDENT_39876,5.04
ACCIDENT_39877,4.86
ACCIDENT_39878,4.6
ACCIDENT_39879,4.13
ACCIDENT_39880,5.61
ACCIDENT_39881,3.83
ACCIDENT_39882,4.07
ACCIDENT_39883,4.83
ACCIDENT_39884,4.36
ACCIDENT_39885,5.34
ACCIDENT_39886,4.0375
ACCIDENT_39887,5.19
ACCIDENT_39888,3.44
ACCIDENT_39889,3.27
ACCIDENT_39890,4.29
ACCIDENT_39891,3.86
ACCIDENT_39892,3.933333333333333
ACCIDENT_39893,3.96
ACCIDENT_39894,3.8
ACCIDENT_39895,4.13
ACCIDENT_39896,6.4
ACCIDENT_39897,5.01
ACCIDENT_39898,3.8
ACCIDENT_39899,4.02
ACCIDENT_39900,4.39
ACCIDENT_39901,9.42
ACCIDENT_39902,3.69
ACCIDENT_39903,5.1
ACCIDENT_39904,3.87
ACCIDENT_39905,8.52
ACCIDENT_39906,4.88
ACCIDENT_39907,3.725
ACCIDENT_39908,4.42
ACCIDENT_39909,4.15
ACCIDENT_39910,3.89
ACCIDENT_39911,5.59
ACCIDENT_39912,4.18
ACCIDENT_39913,5.18
ACCIDENT_39914,3.61
ACCIDENT_39915,3.48
ACCIDENT_39916,4.27
ACCIDENT_39917,3.99
ACCIDENT_39918,4.43
ACCIDENT_39919,4.31
ACCIDENT_39920,4.985
ACCIDENT_39921,4.15
ACCIDENT_39922,5.63
ACCIDENT_39923,3.58
ACCIDENT_39924,5.45
ACCIDENT_39925,6.41
ACCIDENT_39926,4.29
ACCIDENT_39927,3.74
ACCIDENT_39928,5.01
ACCIDENT_39929,4.57
ACCIDENT_39930,4.04
ACCIDENT_39931,4.08
ACCIDENT_39932,6.02
ACCIDENT_39933,4.04
ACCIDENT_39934,4.49
ACCIDENT_39935,5.22
ACCIDENT_39936,3.95
ACCIDENT_39937,4.11
ACCIDENT_39938,4.56
ACCIDENT_39939,3.02
ACCIDENT_39940,6.82
ACCIDENT_39941,3.985
ACCIDENT_39942,3.93
ACCIDENT_39943,3.78
ACCIDENT_39944,4.6975
ACCIDENT_39945,4.39
ACCIDENT_39946,7.51
ACCIDENT_39947,4.72
ACCIDENT_39948,5.23
ACCIDENT_39949,4.2
ACCIDENT_39950,4.8919999999999995
ACCIDENT_39951,4.78
ACCIDENT_39952,5.22
ACCIDENT_39953,4.97
ACCIDENT_39954,5.34
ACCIDENT_39955,5.0
ACCIDENT_39956,5.47
ACCIDENT_39957,4.54
ACCIDENT_39958,4.46
ACCIDENT_39959,3.82
ACCIDENT_39960,4.79
ACCIDENT_39961,4.43
ACCIDENT_39962,3.72
ACCIDENT_39963,4.85
ACCIDENT_39964,5.08
ACCIDENT_39965,4.55
ACCIDENT_39966,4.18
ACCIDENT_39967,6.03
ACCIDENT_39968,5.11
ACCIDENT_39969,3.99
ACCIDENT_39970,4.77
ACCIDENT_39971,6.59
ACCIDENT_39972,4.655
ACCIDENT_39973,4.51
ACCIDENT_39974,5.01
ACCIDENT_39975,4.9
ACCIDENT_39976,3.61
ACCIDENT_39977,3.56
ACCIDENT_39978,4.35
ACCIDENT_39979,4.33
ACCIDENT_39980,4.27
ACCIDENT_39981,3.7
ACCIDENT_39982,4.41
ACCIDENT_39983,3.47
ACCIDENT_39984,5.32
ACCIDENT_39985,3.89
ACCIDENT_39986,4.86
ACCIDENT_39987,4.51
ACCIDENT_39988,4.74
ACCIDENT_39989,4.12
ACCIDENT_39990,3.69
ACCIDENT_39991,4.75
ACCIDENT_39992,3.5
ACCIDENT_39993,4.16
ACCIDENT_39994,5.12
ACCIDENT_39995,5.715
ACCIDENT_39996,4.37
ACCIDENT_39997,4.803333333333333
ACCIDENT_39998,2.6166666666666667
ACCIDENT_39999,5.3
ACCIDENT_40000,6.15
ACCIDENT_40001,4.38
ACCIDENT_40002,5.5
ACCIDENT_40003,4.3
ACCIDENT_40004,3.66
ACCIDENT_40005,8.8
ACCIDENT_40006,4.74
ACCIDENT_40007,5.06
ACCIDENT_40008,5.4
ACCIDENT_40009,3.81
ACCIDENT_40010,4.54
ACCIDENT_40011,4.96
ACCIDENT_40012,4.16
ACCIDENT_40013,6.08
ACCIDENT_40014,6.53
ACCIDENT_40015,4.9
ACCIDENT_40016,5.34
ACCIDENT_40017,5.66
ACCIDENT_40018,3.7
ACCIDENT_40019,4.37
ACCIDENT_40020,8.06
ACCIDENT_40021,4.283333333333334
ACCIDENT_40022,4.23
ACCIDENT_40023,5.2
ACCIDENT_40024,6.15
ACCIDENT_40025,4.73
ACCIDENT_40026,3.91
ACCIDENT_40027,4.303333333333334
ACCIDENT_40028,4.2
ACCIDENT_40029,4.64
ACCIDENT_40030,15.01
ACCIDENT_40031,4.91
ACCIDENT_40032,4.77
ACCIDENT_40033,5.75
ACCIDENT_40034,4.68
ACCIDENT_40035,4.89
ACCIDENT_40036,4.16
ACCIDENT_40037,3.41
ACCIDENT_40038,7.64
ACCIDENT_40039,6.37
ACCIDENT_40040,3.86
ACCIDENT_40041,5.2
ACCIDENT_40042,6.3
ACCIDENT_40043,4.45
ACCIDENT_40044,4.99
ACCIDENT_40045,4.99
ACCIDENT_40046,4.38
ACCIDENT_40047,4.81
ACCIDENT_40048,9.03
ACCIDENT_40049,7.61
ACCIDENT_40050,5.92
ACCIDENT_40051,6.37
ACCIDENT_40052,7.11
ACCIDENT_40053,5.92
ACCIDENT_40054,4.79
ACCIDENT_40055,4.07
ACCIDENT_40056,4.9975
ACCIDENT_40057,3.93
ACCIDENT_40058,5.05
ACCIDENT_40059,4.75
ACCIDENT_40060,5.1
ACCIDENT_40061,3.734
ACCIDENT_40062,4.15
ACCIDENT_40063,3.55
ACCIDENT_40064,6.4
ACCIDENT_40065,4.86
ACCIDENT_40066,4.82
ACCIDENT_40067,3.61
ACCIDENT_40068,3.59
ACCIDENT_40069,5.21
ACCIDENT_40070,3.45
ACCIDENT_40071,5.0
ACCIDENT_40072,4.5
ACCIDENT_40073,4.81
ACCIDENT_40074,3.82
ACCIDENT_40075,4.71
ACCIDENT_40076,4.14
ACCIDENT_40077,4.27
ACCIDENT_40078,5.94
ACCIDENT_40079,5.42
ACCIDENT_40080,5.33
ACCIDENT_40081,5.84
ACCIDENT_40082,5.31
ACCIDENT_40083,5.57
ACCIDENT_40084,5.7
ACCIDENT_40085,6.19
ACCIDENT_40086,4.97
ACCIDENT_40087,5.66
ACCIDENT_40088,4.19
ACCIDENT_40089,4.19
ACCIDENT_40090,4.53
ACCIDENT_40091,3.67
ACCIDENT_40092,3.6566666666666663
ACCIDENT_40093,3.95
ACCIDENT_40094,4.74
ACCIDENT_40095,4.725
ACCIDENT_40096,3.46
ACCIDENT_40097,4.03
ACCIDENT_40098,4.12
ACCIDENT_40099,4.16
ACCIDENT_40100,4.14
ACCIDENT_40101,4.38
ACCIDENT_40102,4.31
ACCIDENT_40103,3.81
ACCIDENT_40104,3.85
ACCIDENT_40105,4.05
ACCIDENT_40106,4.73
ACCIDENT_40107,4.08
ACCIDENT_40108,3.68
ACCIDENT_40109,4.153333333333333
ACCIDENT_40110,4.6
ACCIDENT_40111,2.911428571428571
ACCIDENT_40112,3.6
ACCIDENT_40113,4.95
ACCIDENT_40114,4.67
ACCIDENT_40115,4.0875
ACCIDENT_40116,4.79
ACCIDENT_40117,4.04
ACCIDENT_40118,5.81
ACCIDENT_40119,4.65
ACCIDENT_40120,3.47
ACCIDENT_40121,4.84
ACCIDENT_40122,4.66
ACCIDENT_40123,6.66
ACCIDENT_40124,4.24
ACCIDENT_40125,8.38
ACCIDENT_40126,4.12
ACCIDENT_40127,4.19
ACCIDENT_40128,3.88
ACCIDENT_40129,4.03
ACCIDENT_40130,4.92
ACCIDENT_40131,3.81
ACCIDENT_40132,4.54
ACCIDENT_40133,3.33
ACCIDENT_40134,3.48
ACCIDENT_40135,3.96
ACCIDENT_40136,3.375
ACCIDENT_40137,5.26
ACCIDENT_40138,3.76
ACCIDENT_40139,3.72
ACCIDENT_40140,3.55
ACCIDENT_40141,5.43
ACCIDENT_40142,6.85
ACCIDENT_40143,5.23
ACCIDENT_40144,4.1
ACCIDENT_40145,3.273333333333334
ACCIDENT_40146,3.42
ACCIDENT_40147,4.13
ACCIDENT_40148,5.15
ACCIDENT_40149,4.64
ACCIDENT_40150,4.98
ACCIDENT_40151,4.96
ACCIDENT_40152,3.73
ACCIDENT_40153,2.9
ACCIDENT_40154,3.86
ACCIDENT_40155,3.54
ACCIDENT_40156,2.58
ACCIDENT_40157,4.02
ACCIDENT_40158,4.44
ACCIDENT_40159,4.1
ACCIDENT_40160,4.4
ACCIDENT_40161,3.59
ACCIDENT_40162,4.93
ACCIDENT_40163,4.5
ACCIDENT_40164,4.944
ACCIDENT_40165,6.05
ACCIDENT_40166,4.54
ACCIDENT_40167,4.89
ACCIDENT_40168,3.7
ACCIDENT_40169,4.33
ACCIDENT_40170,5.05
ACCIDENT_40171,4.58
ACCIDENT_40172,6.75
ACCIDENT_40173,4.59
ACCIDENT_40174,5.76
ACCIDENT_40175,4.63
ACCIDENT_40176,7.05
ACCIDENT_40177,3.74
ACCIDENT_40178,3.82
ACCIDENT_40179,3.885
ACCIDENT_40180,4.24
ACCIDENT_40181,4.48
ACCIDENT_40182,4.38
ACCIDENT_40183,5.73
ACCIDENT_40184,4.4
ACCIDENT_40185,3.94
ACCIDENT_40186,4.66
ACCIDENT_40187,3.45
ACCIDENT_40188,3.91
ACCIDENT_40189,4.285
ACCIDENT_40190,3.65
ACCIDENT_40191,3.83
ACCIDENT_40192,3.83
ACCIDENT_40193,4.94
ACCIDENT_40194,4.77
ACCIDENT_40195,3.56
ACCIDENT_40196,3.63
ACCIDENT_40197,4.07
ACCIDENT_40198,3.79
ACCIDENT_40199,6.88
ACCIDENT_40200,3.65
ACCIDENT_40201,5.51
ACCIDENT_40202,3.8760000000000003
ACCIDENT_40203,3.66
ACCIDENT_40204,5.41
ACCIDENT_40205,3.9916666666666667
ACCIDENT_40206,3.95
ACCIDENT_40207,4.6
ACCIDENT_40208,3.52
ACCIDENT_40209,3.42
ACCIDENT_40210,4.57
ACCIDENT_40211,4.36
ACCIDENT_40212,3.59
ACCIDENT_40213,5.97
ACCIDENT_40214,4.3
ACCIDENT_40215,4.26
ACCIDENT_40216,5.136666666666668
ACCIDENT_40217,6.733333333333333
ACCIDENT_40218,5.4
ACCIDENT_40219,4.94
ACCIDENT_40220,4.71
ACCIDENT_40221,5.27
ACCIDENT_40222,7.5
ACCIDENT_40223,4.56
ACCIDENT_40224,5.53
ACCIDENT_40225,5.64
ACCIDENT_40226,4.66
ACCIDENT_40227,4.71
ACCIDENT_40228,7.1
ACCIDENT_40229,4.91
ACCIDENT_40230,4.42
ACCIDENT_40231,4.76
ACCIDENT_40232,4.39
ACCIDENT_40233,4.49
ACCIDENT_40234,9.59
ACCIDENT_40235,5.28
ACCIDENT_40236,5.16
ACCIDENT_40237,5.24
ACCIDENT_40238,4.56
ACCIDENT_40239,6.476666666666667
ACCIDENT_40240,5.054666666666667
ACCIDENT_40241,4.8
ACCIDENT_40242,4.1
ACCIDENT_40243,4.29
ACCIDENT_40244,4.47
ACCIDENT_40245,4.57
ACCIDENT_40246,5.48
ACCIDENT_40247,4.71
ACCIDENT_40248,3.46
ACCIDENT_40249,5.06
ACCIDENT_40250,4.86
ACCIDENT_40251,4.39
ACCIDENT_40252,5.68
ACCIDENT_40253,7.63
ACCIDENT_40254,3.02
ACCIDENT_40255,3.85
ACCIDENT_40256,4.33
ACCIDENT_40257,4.15
ACCIDENT_40258,9.39
ACCIDENT_40259,4.73
ACCIDENT_40260,6.02
ACCIDENT_40261,4.92
ACCIDENT_40262,4.86
ACCIDENT_40263,5.77
ACCIDENT_40264,6.12
ACCIDENT_40265,6.54
ACCIDENT_40266,4.7
ACCIDENT_40267,6.95
ACCIDENT_40268,12.07
ACCIDENT_40269,3.91
ACCIDENT_40270,5.37
ACCIDENT_40271,6.56
ACCIDENT_40272,3.54
ACCIDENT_40273,3.83
ACCIDENT_40274,4.09
ACCIDENT_40275,4.56
ACCIDENT_40276,4.74
ACCIDENT_40277,3.92
ACCIDENT_40278,4.16
ACCIDENT_40279,4.98
ACCIDENT_40280,6.35
ACCIDENT_40281,6.1
ACCIDENT_40282,6.01
ACCIDENT_40283,4.92
ACCIDENT_40284,4.02
ACCIDENT_40285,5.34
ACCIDENT_40286,4.26
ACCIDENT_40287,8.48
ACCIDENT_40288,6.12
ACCIDENT_40289,6.375
ACCIDENT_40290,5.6
ACCIDENT_40291,6.83
ACCIDENT_40292,7.96
ACCIDENT_40293,5.815
ACCIDENT_40294,3.59
ACCIDENT_40295,5.12
ACCIDENT_40296,5.07
ACCIDENT_40297,5.25
ACCIDENT_40298,5.11
ACCIDENT_40299,5.17
ACCIDENT_40300,2.7
ACCIDENT_40301,5.93
ACCIDENT_40302,3.83
ACCIDENT_40303,5.3
ACCIDENT_40304,3.95
ACCIDENT_40305,3.99
ACCIDENT_40306,3.73
ACCIDENT_40307,2.99
ACCIDENT_40308,3.63
ACCIDENT_40309,4.52
ACCIDENT_40310,3.36
ACCIDENT_40311,5.01
ACCIDENT_40312,5.43
ACCIDENT_40313,4.95
ACCIDENT_40314,4.16
ACCIDENT_40315,3.975
ACCIDENT_40316,4.4383333333333335
ACCIDENT_40317,3.86
ACCIDENT_40318,3.55
ACCIDENT_40319,3.535
ACCIDENT_40320,5.57
ACCIDENT_40321,4.4
ACCIDENT_40322,5.17
ACCIDENT_40323,4.83
ACCIDENT_40324,5.7
ACCIDENT_40325,4.32
ACCIDENT_40326,4.08
ACCIDENT_40327,4.92
ACCIDENT_40328,4.37
ACCIDENT_40329,4.76
ACCIDENT_40330,3.86
ACCIDENT_40331,4.13
ACCIDENT_40332,4.38
ACCIDENT_40333,4.85
ACCIDENT_40334,4.19
ACCIDENT_40335,4.18
ACCIDENT_40336,4.63
ACCIDENT_40337,4.32
ACCIDENT_40338,4.59
ACCIDENT_40339,6.03
ACCIDENT_40340,4.28
ACCIDENT_40341,3.815
ACCIDENT_40342,4.41
ACCIDENT_40343,9.16
ACCIDENT_40344,4.66
ACCIDENT_40345,5.79
ACCIDENT_40346,4.79
ACCIDENT_40347,5.53
ACCIDENT_40348,4.66
ACCIDENT_40349,4.9
ACCIDENT_40350,5.07
ACCIDENT_40351,4.43
ACCIDENT_40352,3.71
ACCIDENT_40353,4.37
ACCIDENT_40354,4.23
ACCIDENT_40355,5.01
ACCIDENT_40356,4.32
ACCIDENT_40357,7.02
ACCIDENT_40358,4.1
ACCIDENT_40359,3.51
ACCIDENT_40360,4.42
ACCIDENT_40361,7.29
ACCIDENT_40362,4.17
ACCIDENT_40363,4.57
ACCIDENT_40364,5.11
ACCIDENT_40365,4.77
ACCIDENT_40366,4.68
ACCIDENT_40367,4.68
ACCIDENT_40368,4.1
ACCIDENT_40369,4.136666666666667
ACCIDENT_40370,6.06
ACCIDENT_40371,4.44
ACCIDENT_40372,4.62
ACCIDENT_40373,3.82
ACCIDENT_40374,3.47
ACCIDENT_40375,3.145
ACCIDENT_40376,6.02
ACCIDENT_40377,2.74
ACCIDENT_40378,3.9
ACCIDENT_40379,3.8
ACCIDENT_40380,8.38
ACCIDENT_40381,3.8
ACCIDENT_40382,4.25
ACCIDENT_40383,6.0
ACCIDENT_40384,5.832000000000001
ACCIDENT_40385,4.65
ACCIDENT_40386,3.93
ACCIDENT_40387,7.86
ACCIDENT_40388,5.0
ACCIDENT_40389,4.81
ACCIDENT_40390,4.612
ACCIDENT_40391,7.13
ACCIDENT_40392,6.48
ACCIDENT_40393,3.85
ACCIDENT_40394,3.96
ACCIDENT_40395,4.32
ACCIDENT_40396,4.72
ACCIDENT_40397,4.32
ACCIDENT_40398,4.45
ACCIDENT_40399,4.26
ACCIDENT_40400,3.6
ACCIDENT_40401,5.0
ACCIDENT_40402,4.74
ACCIDENT_40403,3.02
ACCIDENT_40404,5.5
ACCIDENT_40405,4.07
ACCIDENT_40406,3.3
ACCIDENT_40407,4.37
ACCIDENT_40408,5.01
ACCIDENT_40409,4.23
ACCIDENT_40410,3.66
ACCIDENT_40411,4.04
ACCIDENT_40412,3.97
ACCIDENT_40413,4.2
ACCIDENT_40414,3.77
ACCIDENT_40415,5.72
ACCIDENT_40416,4.01
ACCIDENT_40417,4.26
ACCIDENT_40418,3.58
ACCIDENT_40419,4.73
ACCIDENT_40420,3.78
ACCIDENT_40421,4.28
ACCIDENT_40422,4.95
ACCIDENT_40423,4.31
ACCIDENT_40424,7.7
ACCIDENT_40425,4.33
ACCIDENT_40426,4.26
ACCIDENT_40427,4.89
ACCIDENT_40428,4.2
ACCIDENT_40429,5.87
ACCIDENT_40430,4.71
ACCIDENT_40431,5.15
ACCIDENT_40432,3.58
ACCIDENT_40433,4.47
ACCIDENT_40434,6.3
ACCIDENT_40435,3.43
ACCIDENT_40436,4.74
ACCIDENT_40437,5.57
ACCIDENT_40438,5.3
ACCIDENT_40439,6.57
ACCIDENT_40440,5.54
ACCIDENT_40441,5.33
ACCIDENT_40442,5.16
ACCIDENT_40443,5.18
ACCIDENT_40444,5.45
ACCIDENT_40445,3.64
ACCIDENT_40446,5.62
ACCIDENT_40447,4.85
ACCIDENT_40448,3.1
ACCIDENT_40449,7.16
ACCIDENT_40450,4.89
ACCIDENT_40451,6.3
ACCIDENT_40452,7.55
ACCIDENT_40453,5.48
ACCIDENT_40454,6.44
ACCIDENT_40455,7.59
ACCIDENT_40456,3.76
ACCIDENT_40457,4.63
ACCIDENT_40458,8.15
ACCIDENT_40459,5.51
ACCIDENT_40460,11.45
ACCIDENT_40461,3.3
ACCIDENT_40462,5.42
ACCIDENT_40463,3.91
ACCIDENT_40464,6.72
ACCIDENT_40465,5.635
ACCIDENT_40466,4.12
ACCIDENT_40467,9.34
ACCIDENT_40468,4.23
ACCIDENT_40469,4.08
ACCIDENT_40470,4.86
ACCIDENT_40471,4.26
ACCIDENT_40472,3.86
ACCIDENT_40473,3.69
ACCIDENT_40474,3.97
ACCIDENT_40475,4.293333333333333
ACCIDENT_40476,4.985
ACCIDENT_40477,3.59
ACCIDENT_40478,3.16
ACCIDENT_40479,4.84
ACCIDENT_40480,4.88
ACCIDENT_40481,6.02
ACCIDENT_40482,5.38
ACCIDENT_40483,6.33
ACCIDENT_40484,6.43
ACCIDENT_40485,3.52
ACCIDENT_40486,9.59
ACCIDENT_40487,5.01
ACCIDENT_40488,4.26
ACCIDENT_40489,4.05
ACCIDENT_40490,4.39
ACCIDENT_40491,4.64
ACCIDENT_40492,4.783333333333333
ACCIDENT_40493,6.22
ACCIDENT_40494,4.72
ACCIDENT_40495,3.56
ACCIDENT_40496,3.21
ACCIDENT_40497,8.72
ACCIDENT_40498,6.97
ACCIDENT_40499,4.41
ACCIDENT_40500,3.47
ACCIDENT_40501,7.23
ACCIDENT_40502,4.938095238095238
ACCIDENT_40503,6.15
ACCIDENT_40504,4.4
ACCIDENT_40505,4.223333333333333
ACCIDENT_40506,6.213333333333334
ACCIDENT_40507,6.63
ACCIDENT_40508,3.58
ACCIDENT_40509,3.405
ACCIDENT_40510,3.6
ACCIDENT_40511,5.42
ACCIDENT_40512,5.54
ACCIDENT_40513,4.907
ACCIDENT_40514,6.2
ACCIDENT_40515,5.88
ACCIDENT_40516,3.46
ACCIDENT_40517,6.07
ACCIDENT_40518,7.19
ACCIDENT_40519,5.2
ACCIDENT_40520,4.21
ACCIDENT_40521,3.86
ACCIDENT_40522,3.68
ACCIDENT_40523,4.91
ACCIDENT_40524,4.98
ACCIDENT_40525,4.98
ACCIDENT_40526,4.85
ACCIDENT_40527,3.81
ACCIDENT_40528,4.48
ACCIDENT_40529,4.96
