ID,ECLO
ACCIDENT_39803,12.0
ACCIDENT_39804,3.0
ACCIDENT_39805,6.0
ACCIDENT_39806,5.0
ACCIDENT_39807,5.0
ACCIDENT_39808,6.0
ACCIDENT_39809,5.0
ACCIDENT_39810,1.0
ACCIDENT_39811,5.0
ACCIDENT_39812,6.0
ACCIDENT_39813,3.0
ACCIDENT_39814,3.0
ACCIDENT_39815,6.0
ACCIDENT_39816,5.0
ACCIDENT_39817,3.0
ACCIDENT_39818,3.0
ACCIDENT_39819,3.0
ACCIDENT_39820,5.0
ACCIDENT_39821,12.0
ACCIDENT_39822,3.0
ACCIDENT_39823,1.0
ACCIDENT_39824,6.0
ACCIDENT_39825,9.0
ACCIDENT_39826,3.0
ACCIDENT_39827,14.0
ACCIDENT_39828,8.0
ACCIDENT_39829,8.0
ACCIDENT_39830,10.0
ACCIDENT_39831,5.0
ACCIDENT_39832,13.0
ACCIDENT_39833,4.0
ACCIDENT_39834,6.0
ACCIDENT_39835,10.0
ACCIDENT_39836,6.0
ACCIDENT_39837,10.0
ACCIDENT_39838,5.0
ACCIDENT_39839,9.0
ACCIDENT_39840,9.0
ACCIDENT_39841,1.0
ACCIDENT_39842,5.0
ACCIDENT_39843,6.0
ACCIDENT_39844,6.0
ACCIDENT_39845,9.0
ACCIDENT_39846,1.0
ACCIDENT_39847,3.0
ACCIDENT_39848,13.0
ACCIDENT_39849,8.0
ACCIDENT_39850,5.0
ACCIDENT_39851,6.0
ACCIDENT_39852,6.0
ACCIDENT_39853,3.0
ACCIDENT_39854,3.0
ACCIDENT_39855,8.0
ACCIDENT_39856,6.0
ACCIDENT_39857,3.0
ACCIDENT_39858,3.0
ACCIDENT_39859,6.0
ACCIDENT_39860,8.0
ACCIDENT_39861,3.0
ACCIDENT_39862,6.0
ACCIDENT_39863,5.0
ACCIDENT_39864,5.0
ACCIDENT_39865,6.0
ACCIDENT_39866,5.0
ACCIDENT_39867,5.0
ACCIDENT_39868,5.0
ACCIDENT_39869,6.0
ACCIDENT_39870,5.0
ACCIDENT_39871,15.0
ACCIDENT_39872,5.0
ACCIDENT_39873,3.0
ACCIDENT_39874,3.0
ACCIDENT_39875,6.0
ACCIDENT_39876,3.0
ACCIDENT_39877,9.0
ACCIDENT_39878,3.0
ACCIDENT_39879,3.0
ACCIDENT_39880,3.0
ACCIDENT_39881,5.0
ACCIDENT_39882,1.0
ACCIDENT_39883,3.0
ACCIDENT_39884,8.0
ACCIDENT_39885,3.0
ACCIDENT_39886,4.0
ACCIDENT_39887,8.0
ACCIDENT_39888,3.0
ACCIDENT_39889,3.0
ACCIDENT_39890,3.0
ACCIDENT_39891,3.0
ACCIDENT_39892,3.0
ACCIDENT_39893,9.0
ACCIDENT_39894,3.0
ACCIDENT_39895,3.0
ACCIDENT_39896,3.0
ACCIDENT_39897,5.0
ACCIDENT_39898,3.0
ACCIDENT_39899,5.0
ACCIDENT_39900,3.0
ACCIDENT_39901,6.0
ACCIDENT_39902,3.0
ACCIDENT_39903,5.0
ACCIDENT_39904,5.0
ACCIDENT_39905,16.0
ACCIDENT_39906,12.0
ACCIDENT_39907,6.0
ACCIDENT_39908,5.0
ACCIDENT_39909,5.0
ACCIDENT_39910,9.0
ACCIDENT_39911,6.0
ACCIDENT_39912,3.0
ACCIDENT_39913,5.0
ACCIDENT_39914,5.0
ACCIDENT_39915,3.0
ACCIDENT_39916,6.0
ACCIDENT_39917,3.0
ACCIDENT_39918,8.0
ACCIDENT_39919,3.0
ACCIDENT_39920,12.0
ACCIDENT_39921,3.0
ACCIDENT_39922,3.0
ACCIDENT_39923,1.0
ACCIDENT_39924,3.0
ACCIDENT_39925,9.0
ACCIDENT_39926,6.0
ACCIDENT_39927,5.0
ACCIDENT_39928,5.0
ACCIDENT_39929,18.0
ACCIDENT_39930,6.0
ACCIDENT_39931,5.0
ACCIDENT_39932,6.0
ACCIDENT_39933,3.0
ACCIDENT_39934,3.0
ACCIDENT_39935,5.0
ACCIDENT_39936,15.0
ACCIDENT_39937,15.0
ACCIDENT_39938,3.0
ACCIDENT_39939,5.0
ACCIDENT_39940,5.0
ACCIDENT_39941,3.0
ACCIDENT_39942,3.0
ACCIDENT_39943,6.0
ACCIDENT_39944,3.0
ACCIDENT_39945,5.0
ACCIDENT_39946,5.0
ACCIDENT_39947,3.0
ACCIDENT_39948,3.0
ACCIDENT_39949,3.0
ACCIDENT_39950,9.0
ACCIDENT_39951,6.0
ACCIDENT_39952,3.0
ACCIDENT_39953,3.0
ACCIDENT_39954,5.0
ACCIDENT_39955,12.0
ACCIDENT_39956,12.0
ACCIDENT_39957,6.0
ACCIDENT_39958,6.0
ACCIDENT_39959,3.0
ACCIDENT_39960,5.0
ACCIDENT_39961,3.0
ACCIDENT_39962,3.0
ACCIDENT_39963,3.0
ACCIDENT_39964,10.0
ACCIDENT_39965,3.0
ACCIDENT_39966,5.0
ACCIDENT_39967,3.0
ACCIDENT_39968,5.0
ACCIDENT_39969,5.0
ACCIDENT_39970,9.0
ACCIDENT_39971,3.0
ACCIDENT_39972,1.0
ACCIDENT_39973,5.0
ACCIDENT_39974,6.0
ACCIDENT_39975,10.0
ACCIDENT_39976,3.0
ACCIDENT_39977,3.0
ACCIDENT_39978,3.0
ACCIDENT_39979,6.0
ACCIDENT_39980,3.0
ACCIDENT_39981,1.0
ACCIDENT_39982,3.0
ACCIDENT_39983,5.0
ACCIDENT_39984,3.0
ACCIDENT_39985,3.0
ACCIDENT_39986,3.0
ACCIDENT_39987,3.0
ACCIDENT_39988,3.0
ACCIDENT_39989,10.0
ACCIDENT_39990,3.0
ACCIDENT_39991,3.0
ACCIDENT_39992,10.0
ACCIDENT_39993,12.0
ACCIDENT_39994,3.0
ACCIDENT_39995,1.0
ACCIDENT_39996,5.0
ACCIDENT_39997,6.0
ACCIDENT_39998,2.0
ACCIDENT_39999,3.0
ACCIDENT_40000,10.0
ACCIDENT_40001,3.0
ACCIDENT_40002,9.0
ACCIDENT_40003,3.0
ACCIDENT_40004,10.0
ACCIDENT_40005,1.0
ACCIDENT_40006,11.0
ACCIDENT_40007,1.0
ACCIDENT_40008,5.0
ACCIDENT_40009,14.0
ACCIDENT_40010,3.0
ACCIDENT_40011,11.0
ACCIDENT_40012,5.0
ACCIDENT_40013,12.0
ACCIDENT_40014,3.0
ACCIDENT_40015,3.0
ACCIDENT_40016,5.0
ACCIDENT_40017,1.0
ACCIDENT_40018,3.0
ACCIDENT_40019,3.0
ACCIDENT_40020,16.0
ACCIDENT_40021,3.0
ACCIDENT_40022,5.0
ACCIDENT_40023,12.0
ACCIDENT_40024,6.0
ACCIDENT_40025,6.0
ACCIDENT_40026,3.0
ACCIDENT_40027,6.0
ACCIDENT_40028,10.0
ACCIDENT_40029,3.0
ACCIDENT_40030,16.0
ACCIDENT_40031,1.0
ACCIDENT_40032,12.0
ACCIDENT_40033,6.0
ACCIDENT_40034,6.0
ACCIDENT_40035,6.0
ACCIDENT_40036,6.0
ACCIDENT_40037,5.0
ACCIDENT_40038,3.0
ACCIDENT_40039,3.0
ACCIDENT_40040,3.0
ACCIDENT_40041,16.0
ACCIDENT_40042,3.0
ACCIDENT_40043,3.0
ACCIDENT_40044,5.0
ACCIDENT_40045,1.0
ACCIDENT_40046,3.0
ACCIDENT_40047,6.0
ACCIDENT_40048,9.0
ACCIDENT_40049,3.0
ACCIDENT_40050,3.0
ACCIDENT_40051,6.0
ACCIDENT_40052,9.0
ACCIDENT_40053,4.0
ACCIDENT_40054,8.0
ACCIDENT_40055,18.0
ACCIDENT_40056,6.0
ACCIDENT_40057,3.0
ACCIDENT_40058,6.0
ACCIDENT_40059,9.0
ACCIDENT_40060,3.0
ACCIDENT_40061,3.0
ACCIDENT_40062,4.0
ACCIDENT_40063,3.0
ACCIDENT_40064,12.0
ACCIDENT_40065,6.0
ACCIDENT_40066,3.0
ACCIDENT_40067,3.0
ACCIDENT_40068,8.0
ACCIDENT_40069,5.0
ACCIDENT_40070,3.0
ACCIDENT_40071,12.0
ACCIDENT_40072,6.0
ACCIDENT_40073,6.0
ACCIDENT_40074,1.0
ACCIDENT_40075,3.0
ACCIDENT_40076,3.0
ACCIDENT_40077,3.0
ACCIDENT_40078,12.0
ACCIDENT_40079,5.0
ACCIDENT_40080,3.0
ACCIDENT_40081,3.0
ACCIDENT_40082,3.0
ACCIDENT_40083,5.0
ACCIDENT_40084,9.0
ACCIDENT_40085,1.0
ACCIDENT_40086,3.0
ACCIDENT_40087,14.0
ACCIDENT_40088,9.0
ACCIDENT_40089,9.0
ACCIDENT_40090,3.0
ACCIDENT_40091,5.0
ACCIDENT_40092,4.0
ACCIDENT_40093,4.0
ACCIDENT_40094,3.0
ACCIDENT_40095,3.0
ACCIDENT_40096,6.0
ACCIDENT_40097,3.0
ACCIDENT_40098,1.0
ACCIDENT_40099,5.0
ACCIDENT_40100,5.0
ACCIDENT_40101,6.0
ACCIDENT_40102,1.0
ACCIDENT_40103,4.0
ACCIDENT_40104,5.0
ACCIDENT_40105,6.0
ACCIDENT_40106,3.0
ACCIDENT_40107,6.0
ACCIDENT_40108,5.0
ACCIDENT_40109,6.0
ACCIDENT_40110,6.0
ACCIDENT_40111,3.0
ACCIDENT_40112,3.0
ACCIDENT_40113,15.0
ACCIDENT_40114,6.0
ACCIDENT_40115,3.0
ACCIDENT_40116,5.0
ACCIDENT_40117,3.0
ACCIDENT_40118,6.0
ACCIDENT_40119,3.0
ACCIDENT_40120,3.0
ACCIDENT_40121,6.0
ACCIDENT_40122,6.0
ACCIDENT_40123,3.0
ACCIDENT_40124,6.0
ACCIDENT_40125,3.0
ACCIDENT_40126,5.0
ACCIDENT_40127,3.0
ACCIDENT_40128,3.0
ACCIDENT_40129,5.0
ACCIDENT_40130,6.0
ACCIDENT_40131,3.0
ACCIDENT_40132,5.0
ACCIDENT_40133,3.0
ACCIDENT_40134,3.0
ACCIDENT_40135,9.0
ACCIDENT_40136,3.0
ACCIDENT_40137,3.0
ACCIDENT_40138,3.0
ACCIDENT_40139,1.0
ACCIDENT_40140,3.0
ACCIDENT_40141,25.0
ACCIDENT_40142,3.0
ACCIDENT_40143,3.0
ACCIDENT_40144,3.0
ACCIDENT_40145,3.0
ACCIDENT_40146,3.0
ACCIDENT_40147,3.0
ACCIDENT_40148,3.0
ACCIDENT_40149,8.0
ACCIDENT_40150,6.0
ACCIDENT_40151,3.0
ACCIDENT_40152,5.0
ACCIDENT_40153,3.0
ACCIDENT_40154,3.0
ACCIDENT_40155,6.0
ACCIDENT_40156,3.0
ACCIDENT_40157,3.0
ACCIDENT_40158,5.0
ACCIDENT_40159,5.0
ACCIDENT_40160,3.0
ACCIDENT_40161,5.0
ACCIDENT_40162,3.0
ACCIDENT_40163,3.0
ACCIDENT_40164,3.0
ACCIDENT_40165,3.0
ACCIDENT_40166,3.0
ACCIDENT_40167,3.0
ACCIDENT_40168,3.0
ACCIDENT_40169,3.0
ACCIDENT_40170,6.0
ACCIDENT_40171,5.0
ACCIDENT_40172,3.0
ACCIDENT_40173,3.0
ACCIDENT_40174,6.0
ACCIDENT_40175,1.0
ACCIDENT_40176,6.0
ACCIDENT_40177,3.0
ACCIDENT_40178,3.0
ACCIDENT_40179,16.0
ACCIDENT_40180,5.0
ACCIDENT_40181,3.0
ACCIDENT_40182,9.0
ACCIDENT_40183,6.0
ACCIDENT_40184,3.0
ACCIDENT_40185,5.0
ACCIDENT_40186,3.0
ACCIDENT_40187,5.0
ACCIDENT_40188,3.0
ACCIDENT_40189,5.0
ACCIDENT_40190,3.0
ACCIDENT_40191,3.0
ACCIDENT_40192,3.0
ACCIDENT_40193,6.0
ACCIDENT_40194,6.0
ACCIDENT_40195,7.0
ACCIDENT_40196,3.0
ACCIDENT_40197,1.0
ACCIDENT_40198,5.0
ACCIDENT_40199,3.0
ACCIDENT_40200,6.0
ACCIDENT_40201,6.0
ACCIDENT_40202,8.0
ACCIDENT_40203,6.0
ACCIDENT_40204,3.0
ACCIDENT_40205,4.0
ACCIDENT_40206,3.0
ACCIDENT_40207,3.0
ACCIDENT_40208,1.0
ACCIDENT_40209,5.0
ACCIDENT_40210,10.0
ACCIDENT_40211,3.0
ACCIDENT_40212,3.0
ACCIDENT_40213,4.0
ACCIDENT_40214,3.0
ACCIDENT_40215,6.0
ACCIDENT_40216,3.0
ACCIDENT_40217,10.0
ACCIDENT_40218,6.0
ACCIDENT_40219,3.0
ACCIDENT_40220,10.0
ACCIDENT_40221,3.0
ACCIDENT_40222,6.0
ACCIDENT_40223,6.0
ACCIDENT_40224,12.0
ACCIDENT_40225,12.0
ACCIDENT_40226,12.0
ACCIDENT_40227,6.0
ACCIDENT_40228,3.0
ACCIDENT_40229,3.0
ACCIDENT_40230,3.0
ACCIDENT_40231,6.0
ACCIDENT_40232,6.0
ACCIDENT_40233,3.0
ACCIDENT_40234,12.0
ACCIDENT_40235,3.0
ACCIDENT_40236,6.0
ACCIDENT_40237,3.0
ACCIDENT_40238,6.0
ACCIDENT_40239,3.0
ACCIDENT_40240,5.0
ACCIDENT_40241,5.0
ACCIDENT_40242,6.0
ACCIDENT_40243,3.0
ACCIDENT_40244,3.0
ACCIDENT_40245,3.0
ACCIDENT_40246,12.0
ACCIDENT_40247,3.0
ACCIDENT_40248,3.0
ACCIDENT_40249,3.0
ACCIDENT_40250,11.0
ACCIDENT_40251,3.0
ACCIDENT_40252,3.0
ACCIDENT_40253,10.0
ACCIDENT_40254,5.0
ACCIDENT_40255,3.0
ACCIDENT_40256,3.0
ACCIDENT_40257,3.0
ACCIDENT_40258,6.0
ACCIDENT_40259,5.0
ACCIDENT_40260,6.0
ACCIDENT_40261,3.0
ACCIDENT_40262,3.0
ACCIDENT_40263,3.0
ACCIDENT_40264,3.0
ACCIDENT_40265,3.0
ACCIDENT_40266,3.0
ACCIDENT_40267,11.0
ACCIDENT_40268,6.0
ACCIDENT_40269,3.0
ACCIDENT_40270,3.0
ACCIDENT_40271,6.0
ACCIDENT_40272,5.0
ACCIDENT_40273,5.0
ACCIDENT_40274,1.0
ACCIDENT_40275,3.0
ACCIDENT_40276,9.0
ACCIDENT_40277,3.0
ACCIDENT_40278,5.0
ACCIDENT_40279,8.0
ACCIDENT_40280,5.0
ACCIDENT_40281,8.0
ACCIDENT_40282,3.0
ACCIDENT_40283,5.0
ACCIDENT_40284,5.0
ACCIDENT_40285,6.0
ACCIDENT_40286,6.0
ACCIDENT_40287,9.0
ACCIDENT_40288,11.0
ACCIDENT_40289,12.0
ACCIDENT_40290,1.0
ACCIDENT_40291,3.0
ACCIDENT_40292,3.0
ACCIDENT_40293,8.0
ACCIDENT_40294,3.0
ACCIDENT_40295,5.0
ACCIDENT_40296,3.0
ACCIDENT_40297,3.0
ACCIDENT_40298,10.0
ACCIDENT_40299,5.0
ACCIDENT_40300,5.0
ACCIDENT_40301,4.0
ACCIDENT_40302,3.0
ACCIDENT_40303,5.0
ACCIDENT_40304,5.0
ACCIDENT_40305,5.0
ACCIDENT_40306,5.0
ACCIDENT_40307,1.0
ACCIDENT_40308,3.0
ACCIDENT_40309,3.0
ACCIDENT_40310,3.0
ACCIDENT_40311,7.0
ACCIDENT_40312,1.0
ACCIDENT_40313,3.0
ACCIDENT_40314,1.0
ACCIDENT_40315,5.0
ACCIDENT_40316,5.0
ACCIDENT_40317,3.0
ACCIDENT_40318,5.0
ACCIDENT_40319,6.0
ACCIDENT_40320,9.0
ACCIDENT_40321,1.0
ACCIDENT_40322,5.0
ACCIDENT_40323,3.0
ACCIDENT_40324,6.0
ACCIDENT_40325,5.0
ACCIDENT_40326,9.0
ACCIDENT_40327,6.0
ACCIDENT_40328,1.0
ACCIDENT_40329,3.0
ACCIDENT_40330,3.0
ACCIDENT_40331,6.0
ACCIDENT_40332,6.0
ACCIDENT_40333,8.0
ACCIDENT_40334,5.0
ACCIDENT_40335,9.0
ACCIDENT_40336,15.0
ACCIDENT_40337,7.0
ACCIDENT_40338,3.0
ACCIDENT_40339,3.0
ACCIDENT_40340,9.0
ACCIDENT_40341,6.0
ACCIDENT_40342,3.0
ACCIDENT_40343,3.0
ACCIDENT_40344,6.0
ACCIDENT_40345,6.0
ACCIDENT_40346,8.0
ACCIDENT_40347,6.0
ACCIDENT_40348,6.0
ACCIDENT_40349,3.0
ACCIDENT_40350,10.0
ACCIDENT_40351,3.0
ACCIDENT_40352,3.0
ACCIDENT_40353,3.0
ACCIDENT_40354,3.0
ACCIDENT_40355,8.0
ACCIDENT_40356,6.0
ACCIDENT_40357,6.0
ACCIDENT_40358,9.0
ACCIDENT_40359,6.0
ACCIDENT_40360,3.0
ACCIDENT_40361,6.0
ACCIDENT_40362,1.0
ACCIDENT_40363,3.0
ACCIDENT_40364,13.0
ACCIDENT_40365,3.0
ACCIDENT_40366,6.0
ACCIDENT_40367,6.0
ACCIDENT_40368,6.0
ACCIDENT_40369,5.0
ACCIDENT_40370,3.0
ACCIDENT_40371,5.0
ACCIDENT_40372,6.0
ACCIDENT_40373,3.0
ACCIDENT_40374,10.0
ACCIDENT_40375,1.0
ACCIDENT_40376,6.0
ACCIDENT_40377,3.0
ACCIDENT_40378,1.0
ACCIDENT_40379,5.0
ACCIDENT_40380,6.0
ACCIDENT_40381,3.0
ACCIDENT_40382,3.0
ACCIDENT_40383,3.0
ACCIDENT_40384,3.0
ACCIDENT_40385,3.0
ACCIDENT_40386,8.0
ACCIDENT_40387,6.0
ACCIDENT_40388,5.0
ACCIDENT_40389,3.0
ACCIDENT_40390,6.0
ACCIDENT_40391,9.0
ACCIDENT_40392,3.0
ACCIDENT_40393,3.0
ACCIDENT_40394,10.0
ACCIDENT_40395,3.0
ACCIDENT_40396,3.0
ACCIDENT_40397,5.0
ACCIDENT_40398,6.0
ACCIDENT_40399,5.0
ACCIDENT_40400,3.0
ACCIDENT_40401,5.0
ACCIDENT_40402,3.0
ACCIDENT_40403,1.0
ACCIDENT_40404,1.0
ACCIDENT_40405,10.0
ACCIDENT_40406,3.0
ACCIDENT_40407,4.0
ACCIDENT_40408,4.0
ACCIDENT_40409,5.0
ACCIDENT_40410,1.0
ACCIDENT_40411,3.0
ACCIDENT_40412,1.0
ACCIDENT_40413,1.0
ACCIDENT_40414,10.0
ACCIDENT_40415,4.0
ACCIDENT_40416,3.0
ACCIDENT_40417,15.0
ACCIDENT_40418,3.0
ACCIDENT_40419,6.0
ACCIDENT_40420,5.0
ACCIDENT_40421,15.0
ACCIDENT_40422,12.0
ACCIDENT_40423,3.0
ACCIDENT_40424,11.0
ACCIDENT_40425,3.0
ACCIDENT_40426,5.0
ACCIDENT_40427,6.0
ACCIDENT_40428,10.0
ACCIDENT_40429,1.0
ACCIDENT_40430,3.0
ACCIDENT_40431,3.0
ACCIDENT_40432,3.0
ACCIDENT_40433,6.0
ACCIDENT_40434,14.0
ACCIDENT_40435,3.0
ACCIDENT_40436,6.0
ACCIDENT_40437,3.0
ACCIDENT_40438,3.0
ACCIDENT_40439,9.0
ACCIDENT_40440,6.0
ACCIDENT_40441,4.0
ACCIDENT_40442,5.0
ACCIDENT_40443,3.0
ACCIDENT_40444,10.0
ACCIDENT_40445,5.0
ACCIDENT_40446,3.0
ACCIDENT_40447,5.0
ACCIDENT_40448,3.0
ACCIDENT_40449,5.0
ACCIDENT_40450,9.0
ACCIDENT_40451,3.0
ACCIDENT_40452,15.0
ACCIDENT_40453,3.0
ACCIDENT_40454,3.0
ACCIDENT_40455,15.0
ACCIDENT_40456,3.0
ACCIDENT_40457,3.0
ACCIDENT_40458,15.0
ACCIDENT_40459,3.0
ACCIDENT_40460,17.0
ACCIDENT_40461,3.0
ACCIDENT_40462,6.0
ACCIDENT_40463,3.0
ACCIDENT_40464,3.0
ACCIDENT_40465,8.0
ACCIDENT_40466,6.0
ACCIDENT_40467,6.0
ACCIDENT_40468,5.0
ACCIDENT_40469,6.0
ACCIDENT_40470,3.0
ACCIDENT_40471,3.0
ACCIDENT_40472,5.0
ACCIDENT_40473,8.0
ACCIDENT_40474,9.0
ACCIDENT_40475,1.0
ACCIDENT_40476,5.0
ACCIDENT_40477,3.0
ACCIDENT_40478,3.0
ACCIDENT_40479,6.0
ACCIDENT_40480,15.0
ACCIDENT_40481,6.0
ACCIDENT_40482,9.0
ACCIDENT_40483,6.0
ACCIDENT_40484,15.0
ACCIDENT_40485,5.0
ACCIDENT_40486,3.0
ACCIDENT_40487,3.0
ACCIDENT_40488,3.0
ACCIDENT_40489,3.0
ACCIDENT_40490,6.0
ACCIDENT_40491,8.0
ACCIDENT_40492,3.5
ACCIDENT_40493,9.0
ACCIDENT_40494,9.0
ACCIDENT_40495,3.0
ACCIDENT_40496,3.0
ACCIDENT_40497,5.0
ACCIDENT_40498,5.0
ACCIDENT_40499,4.0
ACCIDENT_40500,3.0
ACCIDENT_40501,3.0
ACCIDENT_40502,3.0
ACCIDENT_40503,3.0
ACCIDENT_40504,6.0
ACCIDENT_40505,5.0
ACCIDENT_40506,3.0
ACCIDENT_40507,3.0
ACCIDENT_40508,4.0
ACCIDENT_40509,3.0
ACCIDENT_40510,3.0
ACCIDENT_40511,3.0
ACCIDENT_40512,3.0
ACCIDENT_40513,6.0
ACCIDENT_40514,6.0
ACCIDENT_40515,3.0
ACCIDENT_40516,3.0
ACCIDENT_40517,6.0
ACCIDENT_40518,6.0
ACCIDENT_40519,6.0
ACCIDENT_40520,3.0
ACCIDENT_40521,3.0
ACCIDENT_40522,3.0
ACCIDENT_40523,5.0
ACCIDENT_40524,3.0
ACCIDENT_40525,3.0
ACCIDENT_40526,3.0
ACCIDENT_40527,3.0
ACCIDENT_40528,6.0
ACCIDENT_40529,3.0
ACCIDENT_40530,5.0
ACCIDENT_40531,1.0
ACCIDENT_40532,3.0
ACCIDENT_40533,6.0
ACCIDENT_40534,3.0
ACCIDENT_40535,3.0
ACCIDENT_40536,3.0
ACCIDENT_40537,1.0
ACCIDENT_40538,8.0
ACCIDENT_40539,6.0
ACCIDENT_40540,6.0
