ID,ECLO
ACCIDENT_39881,3.812286
ACCIDENT_39882,4.17694
ACCIDENT_39883,4.0104837
ACCIDENT_39884,4.182414
ACCIDENT_39885,4.140607
ACCIDENT_39886,3.8658857
ACCIDENT_39887,3.753774
ACCIDENT_39888,4.0418034
ACCIDENT_39889,3.457915
ACCIDENT_39890,4.2289186
ACCIDENT_39891,4.223764
ACCIDENT_39892,3.7109883
ACCIDENT_39893,4.14935
ACCIDENT_39894,3.4015934
ACCIDENT_39895,4.131561
ACCIDENT_39896,4.0778456
ACCIDENT_39897,4.131573
ACCIDENT_39898,3.5221817
ACCIDENT_39899,4.324395
ACCIDENT_39900,4.149549
ACCIDENT_39901,5.4019294
ACCIDENT_39902,3.4432175
ACCIDENT_39903,4.27482
ACCIDENT_39904,3.540523
ACCIDENT_39905,4.5600834
ACCIDENT_39906,4.247316
ACCIDENT_39907,4.3183146
ACCIDENT_39908,4.1258645
ACCIDENT_39909,4.060439
ACCIDENT_39910,4.164798
ACCIDENT_39911,4.066454
ACCIDENT_39912,4.053433
ACCIDENT_39913,4.0547204
ACCIDENT_39914,3.907506
ACCIDENT_39915,3.7226982
ACCIDENT_39916,3.9568012
ACCIDENT_39917,3.6364415
ACCIDENT_39918,4.3711653
ACCIDENT_39919,4.196408
ACCIDENT_39920,4.1352186
ACCIDENT_39921,4.2179956
ACCIDENT_39922,4.1360154
ACCIDENT_39923,3.4920838
ACCIDENT_39924,4.1852136
ACCIDENT_39925,4.4530993
ACCIDENT_39926,4.4980087
ACCIDENT_39927,3.7717488
ACCIDENT_39928,4.649026
ACCIDENT_39929,3.9087253
ACCIDENT_39930,4.178163
ACCIDENT_39931,4.140319
ACCIDENT_39932,4.1734233
ACCIDENT_39933,3.9602978
ACCIDENT_39934,4.008882
ACCIDENT_39935,4.060203
ACCIDENT_39936,4.027432
ACCIDENT_39937,3.844289
ACCIDENT_39938,3.8911846
ACCIDENT_39939,3.3305938
ACCIDENT_39940,4.0612574
ACCIDENT_39941,4.0655293
ACCIDENT_39942,3.276165
ACCIDENT_39943,3.9858806
ACCIDENT_39944,4.0980964
ACCIDENT_39945,3.4407089
ACCIDENT_39946,5.1280804
ACCIDENT_39947,4.04392
ACCIDENT_39948,4.1750917
ACCIDENT_39949,4.0736017
ACCIDENT_39950,4.1315656
ACCIDENT_39951,4.1472287
ACCIDENT_39952,4.160514
ACCIDENT_39953,4.085688
ACCIDENT_39954,4.6050324
ACCIDENT_39955,4.158927
ACCIDENT_39956,4.1924353
ACCIDENT_39957,3.8376172
ACCIDENT_39958,4.0906744
ACCIDENT_39959,4.0821085
ACCIDENT_39960,4.1476436
ACCIDENT_39961,4.27945
ACCIDENT_39962,4.3837066
ACCIDENT_39963,4.0447855
ACCIDENT_39964,4.3242445
ACCIDENT_39965,4.293153
ACCIDENT_39966,3.7376719
ACCIDENT_39967,4.2152967
ACCIDENT_39968,4.3320284
ACCIDENT_39969,3.9259737
ACCIDENT_39970,4.068759
ACCIDENT_39971,3.8830311
ACCIDENT_39972,3.8348913
ACCIDENT_39973,3.2998562
ACCIDENT_39974,4.159415
ACCIDENT_39975,3.8521473
ACCIDENT_39976,3.6966677
ACCIDENT_39977,3.975764
ACCIDENT_39978,3.9546764
ACCIDENT_39979,4.0549216
ACCIDENT_39980,3.7707508
ACCIDENT_39981,3.6596866
ACCIDENT_39982,4.206277
ACCIDENT_39983,3.1736906
ACCIDENT_39984,3.7812047
ACCIDENT_39985,4.0018687
ACCIDENT_39986,4.239415
ACCIDENT_39987,3.9301524
ACCIDENT_39988,3.975586
ACCIDENT_39989,3.969193
ACCIDENT_39990,3.8918371
ACCIDENT_39991,4.1493917
ACCIDENT_39992,4.0593524
ACCIDENT_39993,4.160442
ACCIDENT_39994,4.285512
ACCIDENT_39995,4.0590625
ACCIDENT_39996,4.1261697
ACCIDENT_39997,4.1577253
ACCIDENT_39998,2.8354678
ACCIDENT_39999,4.077315
ACCIDENT_40000,4.920881
ACCIDENT_40001,4.3259687
ACCIDENT_40002,4.286485
ACCIDENT_40003,4.099679
ACCIDENT_40004,3.4708188
ACCIDENT_40005,4.828916
ACCIDENT_40006,4.542483
ACCIDENT_40007,5.0752
ACCIDENT_40008,4.637621
ACCIDENT_40009,4.090163
ACCIDENT_40010,4.3237567
ACCIDENT_40011,4.301885
ACCIDENT_40012,3.9601762
ACCIDENT_40013,4.118394
ACCIDENT_40014,4.223589
ACCIDENT_40015,3.9582486
ACCIDENT_40016,4.0147033
ACCIDENT_40017,4.2231297
ACCIDENT_40018,3.42612
ACCIDENT_40019,4.21576
ACCIDENT_40020,4.651241
ACCIDENT_40021,4.264674
ACCIDENT_40022,3.661706
ACCIDENT_40023,3.9919755
ACCIDENT_40024,4.1326632
ACCIDENT_40025,4.0779595
ACCIDENT_40026,3.9468384
ACCIDENT_40027,4.1126285
ACCIDENT_40028,3.114811
ACCIDENT_40029,4.2437954
ACCIDENT_40030,4.422264
ACCIDENT_40031,4.247363
ACCIDENT_40032,4.2100477
ACCIDENT_40033,4.2468767
ACCIDENT_40034,4.213192
ACCIDENT_40035,4.3283286
ACCIDENT_40036,4.32122
ACCIDENT_40037,3.1445224
ACCIDENT_40038,3.3695114
ACCIDENT_40039,4.639579
ACCIDENT_40040,4.292248
ACCIDENT_40041,4.2502832
ACCIDENT_40042,4.509955
ACCIDENT_40043,4.2226152
ACCIDENT_40044,4.131044
ACCIDENT_40045,3.5483222
ACCIDENT_40046,4.5212774
ACCIDENT_40047,4.2744856
ACCIDENT_40048,4.494018
ACCIDENT_40049,4.496501
ACCIDENT_40050,3.4132895
ACCIDENT_40051,4.6006713
ACCIDENT_40052,4.72203
ACCIDENT_40053,4.891493
ACCIDENT_40054,4.508555
ACCIDENT_40055,3.6867383
ACCIDENT_40056,4.212699
ACCIDENT_40057,3.3858783
ACCIDENT_40058,4.203761
ACCIDENT_40059,4.25367
ACCIDENT_40060,4.2571783
ACCIDENT_40061,4.014385
ACCIDENT_40062,4.155719
ACCIDENT_40063,4.2361884
ACCIDENT_40064,4.15165
ACCIDENT_40065,4.1290593
ACCIDENT_40066,4.153489
ACCIDENT_40067,4.0237164
ACCIDENT_40068,4.056318
ACCIDENT_40069,4.247625
ACCIDENT_40070,3.21104
ACCIDENT_40071,4.08569
ACCIDENT_40072,4.1481743
ACCIDENT_40073,3.9318724
ACCIDENT_40074,3.4543495
ACCIDENT_40075,4.427702
ACCIDENT_40076,3.9865553
ACCIDENT_40077,4.0716085
ACCIDENT_40078,4.360315
ACCIDENT_40079,4.1111994
ACCIDENT_40080,4.0209947
ACCIDENT_40081,3.361402
ACCIDENT_40082,4.0824175
ACCIDENT_40083,4.1667128
ACCIDENT_40084,4.1781526
ACCIDENT_40085,4.380126
ACCIDENT_40086,4.7788367
ACCIDENT_40087,4.262262
ACCIDENT_40088,4.2224636
ACCIDENT_40089,3.996588
ACCIDENT_40090,4.122466
ACCIDENT_40091,3.064489
ACCIDENT_40092,3.9250476
ACCIDENT_40093,4.0924273
ACCIDENT_40094,3.9898708
ACCIDENT_40095,4.1232576
ACCIDENT_40096,4.031476
ACCIDENT_40097,3.73438
ACCIDENT_40098,3.9668117
ACCIDENT_40099,3.3945003
ACCIDENT_40100,3.6279094
ACCIDENT_40101,4.2888465
ACCIDENT_40102,4.001508
ACCIDENT_40103,3.877889
ACCIDENT_40104,3.4027145
ACCIDENT_40105,3.9004054
ACCIDENT_40106,4.0952578
ACCIDENT_40107,3.706014
ACCIDENT_40108,3.6915348
ACCIDENT_40109,3.7385547
ACCIDENT_40110,4.154186
ACCIDENT_40111,2.8253324
ACCIDENT_40112,3.3642254
ACCIDENT_40113,4.1652308
ACCIDENT_40114,4.1951427
ACCIDENT_40115,4.2395244
ACCIDENT_40116,4.162906
ACCIDENT_40117,4.2687273
ACCIDENT_40118,3.9254596
ACCIDENT_40119,4.2147975
ACCIDENT_40120,3.2231739
ACCIDENT_40121,4.0687127
ACCIDENT_40122,4.1165347
ACCIDENT_40123,4.465914
ACCIDENT_40124,3.8654165
ACCIDENT_40125,4.314914
ACCIDENT_40126,3.9948895
ACCIDENT_40127,4.0436225
ACCIDENT_40128,3.9119627
ACCIDENT_40129,3.8687413
ACCIDENT_40130,4.1247563
ACCIDENT_40131,4.0814247
ACCIDENT_40132,3.7714145
ACCIDENT_40133,4.1252546
ACCIDENT_40134,3.3252912
ACCIDENT_40135,3.6992505
ACCIDENT_40136,4.133063
ACCIDENT_40137,4.426466
ACCIDENT_40138,4.1387396
ACCIDENT_40139,3.4478908
ACCIDENT_40140,4.074959
ACCIDENT_40141,4.177012
ACCIDENT_40142,4.015092
ACCIDENT_40143,4.203229
ACCIDENT_40144,4.0629
ACCIDENT_40145,4.018853
ACCIDENT_40146,3.2474804
ACCIDENT_40147,3.4891672
ACCIDENT_40148,4.1437025
ACCIDENT_40149,4.441803
ACCIDENT_40150,4.4985704
ACCIDENT_40151,4.4870157
ACCIDENT_40152,3.5330398
ACCIDENT_40153,3.8999507
ACCIDENT_40154,4.1531863
ACCIDENT_40155,3.931552
ACCIDENT_40156,3.2311454
ACCIDENT_40157,4.123496
ACCIDENT_40158,3.842286
ACCIDENT_40159,3.5675993
ACCIDENT_40160,3.5260005
ACCIDENT_40161,3.66114
ACCIDENT_40162,4.217948
ACCIDENT_40163,4.05391
ACCIDENT_40164,4.161074
ACCIDENT_40165,4.0624113
ACCIDENT_40166,4.153832
ACCIDENT_40167,4.0922995
ACCIDENT_40168,3.1773512
ACCIDENT_40169,3.9706786
ACCIDENT_40170,4.0812263
ACCIDENT_40171,3.9612417
ACCIDENT_40172,4.1608377
ACCIDENT_40173,4.015708
ACCIDENT_40174,4.452626
ACCIDENT_40175,3.1673746
ACCIDENT_40176,4.3184137
ACCIDENT_40177,3.5735044
ACCIDENT_40178,3.565875
ACCIDENT_40179,3.966094
ACCIDENT_40180,4.095718
ACCIDENT_40181,4.0946684
ACCIDENT_40182,3.9423037
ACCIDENT_40183,4.392643
ACCIDENT_40184,3.7588854
ACCIDENT_40185,3.3242512
ACCIDENT_40186,4.137731
ACCIDENT_40187,3.631568
ACCIDENT_40188,3.9823978
ACCIDENT_40189,3.994943
ACCIDENT_40190,4.078825
ACCIDENT_40191,3.4320774
ACCIDENT_40192,3.980684
ACCIDENT_40193,4.0309963
ACCIDENT_40194,4.0539827
ACCIDENT_40195,3.9837477
ACCIDENT_40196,3.9873385
ACCIDENT_40197,3.405
ACCIDENT_40198,3.433106
ACCIDENT_40199,4.6143394
ACCIDENT_40200,3.8278477
ACCIDENT_40201,4.2122874
ACCIDENT_40202,4.000762
ACCIDENT_40203,4.1007876
ACCIDENT_40204,4.144024
ACCIDENT_40205,4.043657
ACCIDENT_40206,3.8789737
ACCIDENT_40207,3.9345033
ACCIDENT_40208,3.4766529
ACCIDENT_40209,3.2490952
ACCIDENT_40210,3.891891
ACCIDENT_40211,3.8847973
ACCIDENT_40212,4.0509605
ACCIDENT_40213,4.077667
ACCIDENT_40214,4.0958166
ACCIDENT_40215,4.1221466
ACCIDENT_40216,3.8677554
ACCIDENT_40217,3.3807201
ACCIDENT_40218,4.2328825
ACCIDENT_40219,5.0991373
ACCIDENT_40220,4.1108446
ACCIDENT_40221,4.015197
ACCIDENT_40222,4.317292
ACCIDENT_40223,4.293092
ACCIDENT_40224,4.3533773
ACCIDENT_40225,4.4425
ACCIDENT_40226,4.2581377
ACCIDENT_40227,4.2688384
ACCIDENT_40228,3.953076
ACCIDENT_40229,4.141261
ACCIDENT_40230,4.5722036
ACCIDENT_40231,4.295007
ACCIDENT_40232,4.1835613
ACCIDENT_40233,4.53636
ACCIDENT_40234,4.460018
ACCIDENT_40235,4.16298
ACCIDENT_40236,4.048356
ACCIDENT_40237,4.2586803
ACCIDENT_40238,4.1646647
ACCIDENT_40239,4.2930117
ACCIDENT_40240,4.2145934
ACCIDENT_40241,4.4591293
ACCIDENT_40242,4.1078434
ACCIDENT_40243,4.3065357
ACCIDENT_40244,4.43973
ACCIDENT_40245,4.4988956
ACCIDENT_40246,4.134574
ACCIDENT_40247,4.558938
ACCIDENT_40248,3.4772868
ACCIDENT_40249,4.617965
ACCIDENT_40250,4.630506
ACCIDENT_40251,4.533068
ACCIDENT_40252,4.64098
ACCIDENT_40253,4.4750466
ACCIDENT_40254,3.3047688
ACCIDENT_40255,3.7970378
ACCIDENT_40256,4.5318108
ACCIDENT_40257,3.855962
ACCIDENT_40258,4.408082
ACCIDENT_40259,4.188858
ACCIDENT_40260,4.552272
ACCIDENT_40261,4.499209
ACCIDENT_40262,4.223365
ACCIDENT_40263,4.511442
ACCIDENT_40264,4.4708514
ACCIDENT_40265,4.635351
ACCIDENT_40266,4.6754127
ACCIDENT_40267,4.5194573
ACCIDENT_40268,4.4497213
ACCIDENT_40269,4.741063
ACCIDENT_40270,4.8287807
ACCIDENT_40271,4.821194
ACCIDENT_40272,3.6288447
ACCIDENT_40273,3.5670543
ACCIDENT_40274,3.653861
ACCIDENT_40275,4.0800214
ACCIDENT_40276,4.196105
ACCIDENT_40277,3.8877194
ACCIDENT_40278,3.8416939
ACCIDENT_40279,4.220773
ACCIDENT_40280,4.4609528
ACCIDENT_40281,4.1490345
ACCIDENT_40282,4.4482093
ACCIDENT_40283,4.2454886
ACCIDENT_40284,4.180644
ACCIDENT_40285,4.137684
ACCIDENT_40286,4.175832
ACCIDENT_40287,4.1873612
ACCIDENT_40288,4.368512
ACCIDENT_40289,4.166343
ACCIDENT_40290,3.7617826
ACCIDENT_40291,3.9920437
ACCIDENT_40292,4.1443195
ACCIDENT_40293,4.1110277
ACCIDENT_40294,3.6358845
ACCIDENT_40295,4.227275
ACCIDENT_40296,4.6145105
ACCIDENT_40297,4.1049676
ACCIDENT_40298,4.1614976
ACCIDENT_40299,4.093511
ACCIDENT_40300,2.9083407
ACCIDENT_40301,4.0369415
ACCIDENT_40302,3.1948197
ACCIDENT_40303,3.173712
ACCIDENT_40304,4.1286626
ACCIDENT_40305,4.262381
ACCIDENT_40306,3.105051
ACCIDENT_40307,3.9056902
ACCIDENT_40308,3.866993
ACCIDENT_40309,4.2515697
ACCIDENT_40310,3.646636
ACCIDENT_40311,4.179706
ACCIDENT_40312,4.3163657
ACCIDENT_40313,4.0621476
ACCIDENT_40314,2.932931
ACCIDENT_40315,4.149356
ACCIDENT_40316,4.166121
ACCIDENT_40317,4.2672973
ACCIDENT_40318,3.5901413
ACCIDENT_40319,4.2478733
ACCIDENT_40320,4.4469967
ACCIDENT_40321,4.1811304
ACCIDENT_40322,4.5253286
ACCIDENT_40323,4.440035
ACCIDENT_40324,4.493448
ACCIDENT_40325,3.3535805
ACCIDENT_40326,4.2471466
ACCIDENT_40327,4.177732
ACCIDENT_40328,4.1065264
ACCIDENT_40329,4.228093
ACCIDENT_40330,4.220635
ACCIDENT_40331,4.0833225
ACCIDENT_40332,4.221614
ACCIDENT_40333,4.2062654
ACCIDENT_40334,3.9284978
ACCIDENT_40335,4.279873
ACCIDENT_40336,3.3392608
ACCIDENT_40337,4.1076555
ACCIDENT_40338,4.088156
ACCIDENT_40339,4.312765
ACCIDENT_40340,4.0196586
ACCIDENT_40341,3.8825917
ACCIDENT_40342,3.9662523
ACCIDENT_40343,4.469129
ACCIDENT_40344,4.3543553
ACCIDENT_40345,4.260771
ACCIDENT_40346,4.201253
ACCIDENT_40347,4.2460923
ACCIDENT_40348,3.989908
ACCIDENT_40349,4.2431936
ACCIDENT_40350,3.9324162
ACCIDENT_40351,4.155353
ACCIDENT_40352,3.9382505
ACCIDENT_40353,3.7651198
ACCIDENT_40354,4.0283484
ACCIDENT_40355,4.352103
ACCIDENT_40356,4.1353216
ACCIDENT_40357,4.2068095
ACCIDENT_40358,3.8786747
ACCIDENT_40359,3.9534276
ACCIDENT_40360,4.0856485
ACCIDENT_40361,3.7533603
ACCIDENT_40362,3.9273424
ACCIDENT_40363,3.9461584
ACCIDENT_40364,4.300949
ACCIDENT_40365,4.1718698
ACCIDENT_40366,4.2071185
ACCIDENT_40367,4.2071185
ACCIDENT_40368,3.9901364
ACCIDENT_40369,3.3289633
ACCIDENT_40370,3.9873323
ACCIDENT_40371,4.038036
ACCIDENT_40372,3.8816652
ACCIDENT_40373,3.8483286
ACCIDENT_40374,3.9342372
ACCIDENT_40375,3.1460567
ACCIDENT_40376,3.6670537
ACCIDENT_40377,3.20927
ACCIDENT_40378,3.9786525
ACCIDENT_40379,3.0507107
ACCIDENT_40380,4.174024
ACCIDENT_40381,3.9227388
ACCIDENT_40382,4.0960026
ACCIDENT_40383,4.188616
ACCIDENT_40384,4.1508956
ACCIDENT_40385,4.2395425
ACCIDENT_40386,4.158331
ACCIDENT_40387,4.00101
ACCIDENT_40388,3.4655433
ACCIDENT_40389,4.3981757
ACCIDENT_40390,4.22225
ACCIDENT_40391,4.259025
ACCIDENT_40392,4.0279226
ACCIDENT_40393,3.6227825
ACCIDENT_40394,3.5039363
ACCIDENT_40395,4.1092744
ACCIDENT_40396,4.0022836
ACCIDENT_40397,3.7761421
ACCIDENT_40398,4.1451387
ACCIDENT_40399,3.919791
ACCIDENT_40400,3.2620993
ACCIDENT_40401,4.0127096
ACCIDENT_40402,4.1606355
ACCIDENT_40403,3.8583195
ACCIDENT_40404,4.1424103
ACCIDENT_40405,3.730113
ACCIDENT_40406,3.4010677
ACCIDENT_40407,4.043793
ACCIDENT_40408,4.213513
ACCIDENT_40409,3.3053844
ACCIDENT_40410,4.049845
ACCIDENT_40411,4.1686163
ACCIDENT_40412,3.8944178
ACCIDENT_40413,4.1336355
ACCIDENT_40414,3.8244052
ACCIDENT_40415,4.24885
ACCIDENT_40416,4.1715055
ACCIDENT_40417,4.214074
ACCIDENT_40418,3.4550705
ACCIDENT_40419,4.2374353
ACCIDENT_40420,3.652158
ACCIDENT_40421,4.1455283
ACCIDENT_40422,4.136157
ACCIDENT_40423,3.9112227
ACCIDENT_40424,4.225984
ACCIDENT_40425,3.9554186
ACCIDENT_40426,3.9354985
ACCIDENT_40427,3.9601223
ACCIDENT_40428,4.067494
ACCIDENT_40429,4.195152
ACCIDENT_40430,4.12852
ACCIDENT_40431,4.2031026
ACCIDENT_40432,3.7811496
ACCIDENT_40433,4.252239
ACCIDENT_40434,3.9812229
ACCIDENT_40435,3.5508337
ACCIDENT_40436,4.2526574
ACCIDENT_40437,4.376441
ACCIDENT_40438,4.6015983
ACCIDENT_40439,4.2168055
ACCIDENT_40440,4.6419525
ACCIDENT_40441,4.1629133
ACCIDENT_40442,4.550664
ACCIDENT_40443,4.6067834
ACCIDENT_40444,3.7424915
ACCIDENT_40445,3.4435437
ACCIDENT_40446,4.165724
ACCIDENT_40447,3.967739
ACCIDENT_40448,2.8305106
ACCIDENT_40449,4.4979033
ACCIDENT_40450,5.461199
