ID,ECLO
ACCIDENT_39688,3.6609344831447164
ACCIDENT_39689,4.845202022093184
ACCIDENT_39690,4.7658521472406905
ACCIDENT_39691,4.1715539103141515
ACCIDENT_39692,4.401994822942243
ACCIDENT_39693,3.939276170789149
ACCIDENT_39694,5.086854766574254
ACCIDENT_39695,4.699163208053234
ACCIDENT_39696,4.838403861316916
ACCIDENT_39697,4.625984867904663
ACCIDENT_39698,4.780920289385565
ACCIDENT_39699,4.077454069000587
ACCIDENT_39700,4.735592221154862
ACCIDENT_39701,4.735592221154862
ACCIDENT_39702,4.634453045323855
ACCIDENT_39703,4.796457365889069
ACCIDENT_39704,4.696568058937889
ACCIDENT_39705,4.39435362714341
ACCIDENT_39706,3.7362497990566554
ACCIDENT_39707,4.91466374696004
ACCIDENT_39708,4.875639584743067
ACCIDENT_39709,5.01897285229205
ACCIDENT_39710,3.9073776616113594
ACCIDENT_39711,4.127056095798612
ACCIDENT_39712,4.105292839576104
ACCIDENT_39713,4.825665843446968
ACCIDENT_39714,4.969912575358969
ACCIDENT_39715,5.751113194905481
ACCIDENT_39716,5.059985865364872
ACCIDENT_39717,5.042558502418904
ACCIDENT_39718,4.634410352517955
ACCIDENT_39719,4.523005127700089
ACCIDENT_39720,4.48072546136011
ACCIDENT_39721,4.855413573248829
ACCIDENT_39722,4.786444789967166
ACCIDENT_39723,4.5764793408346005
ACCIDENT_39724,4.7371887699144395
ACCIDENT_39725,4.81030790925381
ACCIDENT_39726,5.114038282922835
ACCIDENT_39727,3.433999779154703
ACCIDENT_39728,4.505896149801374
ACCIDENT_39729,4.694853377904066
ACCIDENT_39730,4.631222767638461
ACCIDENT_39731,4.5772255552526335
ACCIDENT_39732,3.967072221993545
ACCIDENT_39733,4.542248133781072
ACCIDENT_39734,3.5606348658154654
ACCIDENT_39735,4.604845471640655
ACCIDENT_39736,6.013074848108385
ACCIDENT_39737,5.025609876912217
ACCIDENT_39738,4.830882555835503
ACCIDENT_39739,4.54960003707574
ACCIDENT_39740,4.650089013749615
ACCIDENT_39741,3.7896287347262803
ACCIDENT_39742,4.649671247678643
ACCIDENT_39743,4.6721338191514725
ACCIDENT_39744,4.993512442911079
ACCIDENT_39745,4.649671247678643
ACCIDENT_39746,3.6405664116026846
ACCIDENT_39747,4.2786418846306455
ACCIDENT_39748,4.6628182113397925
ACCIDENT_39749,3.4985694821692315
ACCIDENT_39750,4.486777287930453
ACCIDENT_39751,3.836984594864649
ACCIDENT_39752,4.782751377870573
ACCIDENT_39753,4.630921207769853
ACCIDENT_39754,4.832772682998995
ACCIDENT_39755,3.946947129377016
ACCIDENT_39756,4.6285266337410995
ACCIDENT_39757,4.746689369097501
ACCIDENT_39758,4.794769408539673
ACCIDENT_39759,3.690473767840481
ACCIDENT_39760,4.64208737406798
ACCIDENT_39761,4.828413810374219
ACCIDENT_39762,4.841508345274507
ACCIDENT_39763,4.94830017833973
ACCIDENT_39764,3.8754271736163806
ACCIDENT_39765,4.765270748623041
ACCIDENT_39766,4.088251172850837
ACCIDENT_39767,3.647047067331506
ACCIDENT_39768,3.8158865321569646
ACCIDENT_39769,4.5577163723531315
ACCIDENT_39770,4.688535724289723
ACCIDENT_39771,4.651108196965733
ACCIDENT_39772,4.720346125706762
ACCIDENT_39773,4.569514005298433
ACCIDENT_39774,4.474208935881687
ACCIDENT_39775,3.4732730769915197
ACCIDENT_39776,3.533168282853719
ACCIDENT_39777,4.770537476776655
ACCIDENT_39778,4.753879677133377
ACCIDENT_39779,4.445692714746478
ACCIDENT_39780,4.729690947153392
ACCIDENT_39781,3.9961593735887906
ACCIDENT_39782,4.501748161235266
ACCIDENT_39783,5.138291615750238
ACCIDENT_39784,6.646116819290292
ACCIDENT_39785,4.833445291498327
ACCIDENT_39786,3.708832334062406
ACCIDENT_39787,7.132654069922401
ACCIDENT_39788,3.9670423635164105
ACCIDENT_39789,4.541827566193694
ACCIDENT_39790,4.683638071160577
ACCIDENT_39791,4.231690365183079
ACCIDENT_39792,4.016237374131894
ACCIDENT_39793,4.9670965982186255
ACCIDENT_39794,3.849476149240878
ACCIDENT_39795,5.132464393971249
ACCIDENT_39796,3.979324700636595
ACCIDENT_39797,5.201144751466384
ACCIDENT_39798,4.838251889809261
ACCIDENT_39799,4.918328892757392
ACCIDENT_39800,4.848498292095474
ACCIDENT_39801,4.525831003338551
ACCIDENT_39802,4.940593327937298
ACCIDENT_39803,4.894879684991306
ACCIDENT_39804,4.926784573239613
ACCIDENT_39805,3.697289187616244
ACCIDENT_39806,5.14917203264446
ACCIDENT_39807,5.549673503018277
ACCIDENT_39808,4.933362419488238
ACCIDENT_39809,4.973950506352625
ACCIDENT_39810,3.5642652855052286
ACCIDENT_39811,3.9994058492587135
ACCIDENT_39812,4.933362419488238
ACCIDENT_39813,4.619665676356113
ACCIDENT_39814,3.8904263908384387
ACCIDENT_39815,4.87273839585029
ACCIDENT_39816,5.162550704334427
ACCIDENT_39817,4.881642397370396
ACCIDENT_39818,4.980801135282226
ACCIDENT_39819,5.941972344084238
ACCIDENT_39820,5.716930824180617
ACCIDENT_39821,5.50948902844894
ACCIDENT_39822,7.685868530440635
ACCIDENT_39823,4.848464954681877
ACCIDENT_39824,5.3961861115709295
ACCIDENT_39825,4.844125375700711
ACCIDENT_39826,5.034429590345135
ACCIDENT_39827,5.3961861115709295
ACCIDENT_39828,4.605073119897502
ACCIDENT_39829,5.34333724060373
ACCIDENT_39830,5.40157964669501
ACCIDENT_39831,5.4136961194748086
ACCIDENT_39832,5.4136961194748086
ACCIDENT_39833,5.55466273082367
ACCIDENT_39834,5.548851817871016
ACCIDENT_39835,4.595792484484578
ACCIDENT_39836,4.942237451427176
ACCIDENT_39837,4.433273788903162
ACCIDENT_39838,5.3849843438659795
ACCIDENT_39839,5.460449815325317
ACCIDENT_39840,5.21451320632775
ACCIDENT_39841,5.5942615199360075
ACCIDENT_39842,4.11591624365553
ACCIDENT_39843,4.557279635999357
ACCIDENT_39844,4.647750858144233
ACCIDENT_39845,5.956934797217818
ACCIDENT_39846,4.680630491663351
ACCIDENT_39847,5.3073135158087705
ACCIDENT_39848,5.078777676466969
ACCIDENT_39849,4.617490932058405
ACCIDENT_39850,3.5525856452628353
ACCIDENT_39851,4.8123698748387715
ACCIDENT_39852,4.546907741025178
ACCIDENT_39853,3.6511655223923656
ACCIDENT_39854,4.617490932058405
ACCIDENT_39855,4.9790833250750826
ACCIDENT_39856,4.617490932058405
ACCIDENT_39857,4.617490932058405
ACCIDENT_39858,4.796562457863582
ACCIDENT_39859,4.838415216197204
ACCIDENT_39860,4.868541466634367
ACCIDENT_39861,3.831909765508279
ACCIDENT_39862,4.46376558405
ACCIDENT_39863,4.017429353831524
ACCIDENT_39864,3.601974924273601
ACCIDENT_39865,4.318708433703568
ACCIDENT_39866,4.982989318055883
ACCIDENT_39867,4.822980489744048
ACCIDENT_39868,5.111024844606711
ACCIDENT_39869,5.363692169672713
ACCIDENT_39870,4.8293068465344415
ACCIDENT_39871,5.019832709025133
ACCIDENT_39872,5.110110693787291
ACCIDENT_39873,4.394969170426258
ACCIDENT_39874,4.15633694413487
ACCIDENT_39875,5.28609665418542
ACCIDENT_39876,4.132034659941292
ACCIDENT_39877,4.2733238691808255
ACCIDENT_39878,4.368008250495131
ACCIDENT_39879,4.732198685354253
ACCIDENT_39880,3.6350705687222673
ACCIDENT_39881,4.1136007139627955
ACCIDENT_39882,5.0581500815989955
ACCIDENT_39883,4.984006098982202
ACCIDENT_39884,4.806820989683171
ACCIDENT_39885,4.882832652479892
ACCIDENT_39886,4.36595584488175
ACCIDENT_39887,4.127550242355656
ACCIDENT_39888,4.567855975992014
ACCIDENT_39889,3.7361902474576647
ACCIDENT_39890,4.88160411685151
ACCIDENT_39891,5.068947011323707
ACCIDENT_39892,3.9841314385381925
ACCIDENT_39893,5.07909686623667
ACCIDENT_39894,3.6985358814531
ACCIDENT_39895,4.8115323883435375
ACCIDENT_39896,4.832731189338558
ACCIDENT_39897,4.769061052195332
ACCIDENT_39898,3.8207297564530807
ACCIDENT_39899,4.985626668223193
ACCIDENT_39900,4.825093128670418
ACCIDENT_39901,7.57040354994941
ACCIDENT_39902,3.6501888348745313
ACCIDENT_39903,4.647824217255317
ACCIDENT_39904,3.8290282039915082
ACCIDENT_39905,6.406022730523803
ACCIDENT_39906,4.741253754408589
ACCIDENT_39907,4.7216804459758235
ACCIDENT_39908,4.029332473694304
ACCIDENT_39909,4.51992556957313
ACCIDENT_39910,4.7218946964157675
ACCIDENT_39911,4.618620582967367
ACCIDENT_39912,4.618620582967367
ACCIDENT_39913,4.607072772631059
ACCIDENT_39914,4.309422051134004
ACCIDENT_39915,4.06249362601161
ACCIDENT_39916,4.225867630496821
ACCIDENT_39917,3.8746948143816224
ACCIDENT_39918,5.292161572865939
ACCIDENT_39919,4.719948028256246
ACCIDENT_39920,4.719948028256246
ACCIDENT_39921,4.881283612071198
ACCIDENT_39922,4.935076059628757
ACCIDENT_39923,3.734482980689868
ACCIDENT_39924,5.079573859874098
ACCIDENT_39925,4.885041339291121
ACCIDENT_39926,4.8849377100445945
ACCIDENT_39927,3.771000748780361
ACCIDENT_39928,5.483615667770593
ACCIDENT_39929,4.496730876294459
ACCIDENT_39930,4.842847838858051
ACCIDENT_39931,4.296241000068979
ACCIDENT_39932,4.849584104667214
ACCIDENT_39933,4.253951288326857
ACCIDENT_39934,4.653638605182166
ACCIDENT_39935,4.6385306364954975
ACCIDENT_39936,4.788158138506684
ACCIDENT_39937,4.275036952673031
ACCIDENT_39938,4.621468587671486
ACCIDENT_39939,3.7142191933620077
ACCIDENT_39940,4.662240624651461
ACCIDENT_39941,4.623378679096337
ACCIDENT_39942,3.6505618200582393
ACCIDENT_39943,4.167240905300382
ACCIDENT_39944,4.647088667252301
ACCIDENT_39945,3.910885406105343
ACCIDENT_39946,6.9118879083368565
ACCIDENT_39947,4.69586133937261
ACCIDENT_39948,4.9044615074108595
ACCIDENT_39949,4.737995281294205
ACCIDENT_39950,4.41166407423364
ACCIDENT_39951,4.696012341930765
ACCIDENT_39952,4.912436130113982
ACCIDENT_39953,4.480084565954768
ACCIDENT_39954,5.992171413829731
ACCIDENT_39955,4.944269112936891
ACCIDENT_39956,4.783513139712485
ACCIDENT_39957,4.581907807127767
ACCIDENT_39958,4.680664578417093
ACCIDENT_39959,4.642284149730265
ACCIDENT_39960,4.679073361344813
ACCIDENT_39961,4.780245664850889
ACCIDENT_39962,4.544223995236328
ACCIDENT_39963,4.225255456103021
ACCIDENT_39964,5.463474667295783
ACCIDENT_39965,5.119462762130475
ACCIDENT_39966,3.7093138503126
ACCIDENT_39967,4.88373023349378
ACCIDENT_39968,4.892031261731623
ACCIDENT_39969,4.132079556496473
ACCIDENT_39970,4.614356254958399
ACCIDENT_39971,4.803642907570873
ACCIDENT_39972,4.325501096332315
ACCIDENT_39973,4.137514434376377
ACCIDENT_39974,4.915700465636279
ACCIDENT_39975,4.467054655795752
ACCIDENT_39976,3.8630061995416813
ACCIDENT_39977,4.686201170211308
ACCIDENT_39978,4.580957912566128
ACCIDENT_39979,4.608673662765105
ACCIDENT_39980,4.001068153922688
ACCIDENT_39981,3.8221778540137303
ACCIDENT_39982,4.711733525773561
ACCIDENT_39983,3.949695806795247
ACCIDENT_39984,4.5438109362518695
ACCIDENT_39985,4.418449013229306
ACCIDENT_39986,4.706231136442076
ACCIDENT_39987,4.796318150833097
ACCIDENT_39988,4.600911834117181
ACCIDENT_39989,4.543070734875014
ACCIDENT_39990,4.268841738086231
ACCIDENT_39991,4.626881261589583
ACCIDENT_39992,4.8213116983671735
ACCIDENT_39993,4.806662970535855
ACCIDENT_39994,4.7837927087331575
ACCIDENT_39995,4.617759588645974
ACCIDENT_39996,4.680698780879823
ACCIDENT_39997,4.613971757577857
ACCIDENT_39998,3.1403169808951414
ACCIDENT_39999,4.857926665495345
ACCIDENT_40000,5.728916551921102
ACCIDENT_40001,4.571592761790128
ACCIDENT_40002,4.729072914963977
ACCIDENT_40003,4.505734593379339
ACCIDENT_40004,3.9584893698854926
ACCIDENT_40005,5.769595699064706
ACCIDENT_40006,4.8478037314028315
ACCIDENT_40007,5.726435539787836
ACCIDENT_40008,4.845201929425745
ACCIDENT_40009,4.78008862677466
ACCIDENT_40010,4.897084051134768
ACCIDENT_40011,4.851399527616382
ACCIDENT_40012,3.9705011915149178
ACCIDENT_40013,4.5731700514074385
ACCIDENT_40014,4.88328317981784
ACCIDENT_40015,4.77294625078388
ACCIDENT_40016,4.633701262811438
ACCIDENT_40017,5.1333597067156145
ACCIDENT_40018,3.2299786322953916
ACCIDENT_40019,4.893125079281773
ACCIDENT_40020,6.462631901518677
ACCIDENT_40021,5.075842647600639
ACCIDENT_40022,3.676117692393908
ACCIDENT_40023,4.872878950655948
ACCIDENT_40024,4.914302566391452
ACCIDENT_40025,4.671698833833254
ACCIDENT_40026,4.5720457898018605
ACCIDENT_40027,5.099053084853054
ACCIDENT_40028,3.452101044532335
ACCIDENT_40029,4.830352208653377
ACCIDENT_40030,5.670913034709694
ACCIDENT_40031,5.558708517668392
ACCIDENT_40032,4.775510867028171
ACCIDENT_40033,4.86700879422472
ACCIDENT_40034,4.905244601700076
ACCIDENT_40035,5.034042603609487
ACCIDENT_40036,4.7541847211040995
ACCIDENT_40037,3.771047377036157
ACCIDENT_40038,4.9010957767900445
ACCIDENT_40039,5.28744223055905
ACCIDENT_40040,5.276751101152854
ACCIDENT_40041,4.570840777078827
ACCIDENT_40042,5.316966753520805
ACCIDENT_40043,4.840960802097993
ACCIDENT_40044,4.5496647714632275
ACCIDENT_40045,4.420000557716718
ACCIDENT_40046,5.3724749422331515
ACCIDENT_40047,5.605873132510183
ACCIDENT_40048,5.357079013377181
ACCIDENT_40049,5.3666842566493225
ACCIDENT_40050,3.905636148694443
ACCIDENT_40051,5.364905786583595
ACCIDENT_40052,5.249318997618255
ACCIDENT_40053,5.466547846333319
ACCIDENT_40054,5.117041783588497
ACCIDENT_40055,4.036174885806917
ACCIDENT_40056,4.6917856799983015
ACCIDENT_40057,3.7467776190988307
ACCIDENT_40058,4.702262699854468
ACCIDENT_40059,4.771135554850795
ACCIDENT_40060,4.8218435739341485
ACCIDENT_40061,4.464119101755301
ACCIDENT_40062,4.818392917233977
ACCIDENT_40063,4.771135554850795
ACCIDENT_40064,4.666253324436048
ACCIDENT_40065,4.576256612070428
ACCIDENT_40066,4.576256612070428
ACCIDENT_40067,4.6916311414127225
ACCIDENT_40068,4.576256612070428
ACCIDENT_40069,4.771135554850795
ACCIDENT_40070,4.168357392595315
ACCIDENT_40071,5.0144592255300795
ACCIDENT_40072,4.347024281725983
ACCIDENT_40073,4.304317511185627
ACCIDENT_40074,3.699986262298936
ACCIDENT_40075,4.99067183304701
ACCIDENT_40076,4.5050479213576216
ACCIDENT_40077,4.916557728324735
ACCIDENT_40078,5.541730696918268
ACCIDENT_40079,4.9122013783780805
ACCIDENT_40080,4.58892776076428
ACCIDENT_40081,4.017890463285557
ACCIDENT_40082,4.5464224829672855
ACCIDENT_40083,4.827398504877158
ACCIDENT_40084,4.794900491875212
ACCIDENT_40085,5.204505409314706
ACCIDENT_40086,5.874473900978141
ACCIDENT_40087,4.899695729469312
ACCIDENT_40088,4.825685420905402
ACCIDENT_40089,4.506250417206895
ACCIDENT_40090,4.881278991328361
ACCIDENT_40091,3.800592728918149
ACCIDENT_40092,4.274525681058781
ACCIDENT_40093,4.525199409907524
ACCIDENT_40094,4.206474193934719
ACCIDENT_40095,4.63569202946464
ACCIDENT_40096,4.685503786711867
ACCIDENT_40097,3.9880630759579767
ACCIDENT_40098,4.5371121523351094
ACCIDENT_40099,3.6565047717635606
ACCIDENT_40100,3.878531739585008
ACCIDENT_40101,5.263182005212657
ACCIDENT_40102,4.566545634956152
ACCIDENT_40103,3.8437730752936883
ACCIDENT_40104,3.6332884162769625
ACCIDENT_40105,4.155182983605677
ACCIDENT_40106,4.721157588560769
ACCIDENT_40107,3.903833085338445
ACCIDENT_40108,3.897874262057508
ACCIDENT_40109,4.240930949423342
ACCIDENT_40110,4.665125512085683
ACCIDENT_40111,3.099239659797905
ACCIDENT_40112,4.747048945673571
ACCIDENT_40113,5.186721905991678
ACCIDENT_40114,4.800507463413262
ACCIDENT_40115,4.5418416504477745
ACCIDENT_40116,4.880496374771171
ACCIDENT_40117,4.814068203740143
ACCIDENT_40118,4.562359224552071
ACCIDENT_40119,4.579042584549769
ACCIDENT_40120,3.5544330329620464
ACCIDENT_40121,4.508595773773008
ACCIDENT_40122,4.493062302042811
ACCIDENT_40123,5.078639132645958
ACCIDENT_40124,4.3642221261019
ACCIDENT_40125,5.059524713542284
ACCIDENT_40126,4.319937671594241
ACCIDENT_40127,4.456531988248838
ACCIDENT_40128,4.32735975604313
ACCIDENT_40129,4.3763823859568225
ACCIDENT_40130,4.555111865378369
ACCIDENT_40131,4.555111865378369
ACCIDENT_40132,3.891725604679383
ACCIDENT_40133,4.555111865378369
ACCIDENT_40134,3.6162327472841493
ACCIDENT_40135,4.040642007547264
ACCIDENT_40136,4.555111865378369
ACCIDENT_40137,4.835807044258721
ACCIDENT_40138,4.555111865378369
ACCIDENT_40139,3.991437875755403
ACCIDENT_40140,4.555111865378369
ACCIDENT_40141,4.640577424474498
ACCIDENT_40142,4.718843238171678
ACCIDENT_40143,4.640577424474498
ACCIDENT_40144,4.566074742351605
ACCIDENT_40145,4.495570714142023
ACCIDENT_40146,3.5505173632155413
ACCIDENT_40147,3.8150130611455624
ACCIDENT_40148,4.66374340807352
ACCIDENT_40149,5.2461551042603745
ACCIDENT_40150,5.149645985577935
ACCIDENT_40151,5.78415713745978
ACCIDENT_40152,3.868350637376355
ACCIDENT_40153,4.16810083941758
ACCIDENT_40154,4.213092621061123
ACCIDENT_40155,4.507625555935807
ACCIDENT_40156,3.553676356283282
ACCIDENT_40157,4.522777513334967
ACCIDENT_40158,4.237773500013753
ACCIDENT_40159,3.736255008658228
ACCIDENT_40160,4.1473079583363175
ACCIDENT_40161,3.877203285014382
ACCIDENT_40162,4.5781520289120765
ACCIDENT_40163,4.507625555935807
ACCIDENT_40164,4.55221099595601
ACCIDENT_40165,4.4681861835605226
ACCIDENT_40166,4.537059038556849
ACCIDENT_40167,4.537059038556849
ACCIDENT_40168,3.4955934150004975
ACCIDENT_40169,4.539843009270705
ACCIDENT_40170,4.682242991862615
ACCIDENT_40171,4.000417968299029
ACCIDENT_40172,5.114454360459705
ACCIDENT_40173,4.406189925028736
ACCIDENT_40174,5.169454593804535
ACCIDENT_40175,4.1316621698394345
ACCIDENT_40176,5.745498363485877
ACCIDENT_40177,3.821753200801505
ACCIDENT_40178,3.560710438114223
ACCIDENT_40179,4.327305763381967
ACCIDENT_40180,4.892887572253957
ACCIDENT_40181,4.584764281001836
ACCIDENT_40182,4.061092107630986
ACCIDENT_40183,5.41719103700301
ACCIDENT_40184,3.90200988944263
ACCIDENT_40185,3.8071404845158954
ACCIDENT_40186,4.572647808222038
ACCIDENT_40187,3.9771587721594184
ACCIDENT_40188,4.584764281001836
ACCIDENT_40189,4.584764281001836
ACCIDENT_40190,4.584764281001836
ACCIDENT_40191,3.716822667946279
ACCIDENT_40192,4.584764281001836
ACCIDENT_40193,4.562153379662654
ACCIDENT_40194,4.858050630648862
ACCIDENT_40195,4.123963726425443
ACCIDENT_40196,4.562028793945996
ACCIDENT_40197,3.707279720767123
ACCIDENT_40198,3.794553482069587
ACCIDENT_40199,6.006617117510414
ACCIDENT_40200,4.087447491967449
ACCIDENT_40201,4.682321754678807
ACCIDENT_40202,4.383044965977951
ACCIDENT_40203,4.656789399116554
ACCIDENT_40204,4.721949805839714
ACCIDENT_40205,4.589744544144972
ACCIDENT_40206,4.2434147488815155
ACCIDENT_40207,4.889297305432607
ACCIDENT_40208,3.706245498372435
ACCIDENT_40209,3.7983387348758986
ACCIDENT_40210,4.229216491281967
ACCIDENT_40211,4.78471378895074
ACCIDENT_40212,4.321768348446186
ACCIDENT_40213,4.543704268102129
ACCIDENT_40214,4.599349787417114
ACCIDENT_40215,4.612910527743995
ACCIDENT_40216,4.3823508373173885
ACCIDENT_40217,3.705756388276102
ACCIDENT_40218,4.887782408490466
ACCIDENT_40219,5.522342721878577
ACCIDENT_40220,4.436129304860003
ACCIDENT_40221,4.551389875962449
ACCIDENT_40222,4.946807905675907
ACCIDENT_40223,4.9822227068268115
ACCIDENT_40224,5.258608640680232
ACCIDENT_40225,5.400332696887663
ACCIDENT_40226,4.9316766161484065
ACCIDENT_40227,4.9822227068268115
ACCIDENT_40228,4.550822211528468
ACCIDENT_40229,4.128909700887523
ACCIDENT_40230,5.35969055349788
ACCIDENT_40231,5.095030492556784
ACCIDENT_40232,4.885869075366266
ACCIDENT_40233,5.511028397817573
ACCIDENT_40234,5.66302555525157
ACCIDENT_40235,5.126104616032736
ACCIDENT_40236,4.70051199251273
ACCIDENT_40237,4.851730256096027
ACCIDENT_40238,4.711170193410364
ACCIDENT_40239,5.2775669588916125
ACCIDENT_40240,4.943207914606864
ACCIDENT_40241,5.336538978202213
ACCIDENT_40242,4.815867001869925
ACCIDENT_40243,4.691468990166681
ACCIDENT_40244,4.799390744522413
ACCIDENT_40245,5.026072562158319
ACCIDENT_40246,4.827211674710886
ACCIDENT_40247,5.1771416865727655
ACCIDENT_40248,4.314922235244728
ACCIDENT_40249,5.22159672395641
ACCIDENT_40250,5.637694479923862
ACCIDENT_40251,5.801740862285615
ACCIDENT_40252,5.410605057099846
ACCIDENT_40253,5.200082110278153
ACCIDENT_40254,3.3366203336479634
ACCIDENT_40255,4.024856807613319
ACCIDENT_40256,5.482491012147828
ACCIDENT_40257,4.9419944101882765
ACCIDENT_40258,5.569967124719798
ACCIDENT_40259,4.671055751074785
ACCIDENT_40260,5.508636248798244
ACCIDENT_40261,5.588256207739092
ACCIDENT_40262,5.135963697122278
ACCIDENT_40263,5.526998144869468
ACCIDENT_40264,5.662682271995333
ACCIDENT_40265,5.506076267630963
ACCIDENT_40266,5.894219981081768
ACCIDENT_40267,5.499928797851667
ACCIDENT_40268,5.620830987838327
ACCIDENT_40269,5.420871821340992
ACCIDENT_40270,5.760531869106869
ACCIDENT_40271,5.971122896098461
ACCIDENT_40272,3.740517373357869
ACCIDENT_40273,3.8292182886342934
ACCIDENT_40274,4.155474537432883
ACCIDENT_40275,4.737778474038097
ACCIDENT_40276,4.983367610507549
ACCIDENT_40277,4.0773166479786935
ACCIDENT_40278,4.091567040719297
ACCIDENT_40279,4.826299302963982
ACCIDENT_40280,4.694253214981956
ACCIDENT_40281,4.995342586261472
ACCIDENT_40282,5.826119664765007
ACCIDENT_40283,4.594541555770552
ACCIDENT_40284,5.177286947326101
ACCIDENT_40285,5.09943354921201
ACCIDENT_40286,4.806274034650201
ACCIDENT_40287,4.797071239112271
ACCIDENT_40288,5.338997998744819
ACCIDENT_40289,4.66486597741753
ACCIDENT_40290,4.743233270499342
ACCIDENT_40291,4.8017373752885355
ACCIDENT_40292,5.4072048345863095
ACCIDENT_40293,4.622088037990992
ACCIDENT_40294,3.894768488227552
ACCIDENT_40295,4.625493050915424
ACCIDENT_40296,5.44725398286277
ACCIDENT_40297,5.033486745243021
ACCIDENT_40298,4.979114102195692
ACCIDENT_40299,4.750157686260832
ACCIDENT_40300,2.9904356108146986
ACCIDENT_40301,4.761289211553255
ACCIDENT_40302,3.5489983399439375
ACCIDENT_40303,3.765326458247561
ACCIDENT_40304,4.9931207783479685
ACCIDENT_40305,5.20632312531004
ACCIDENT_40306,3.8216778666491407
ACCIDENT_40307,4.788300198703658
ACCIDENT_40308,4.443134553099499
ACCIDENT_40309,5.251447813961974
ACCIDENT_40310,4.033542876398533
ACCIDENT_40311,4.809700330977539
ACCIDENT_40312,5.2128634595536525
ACCIDENT_40313,5.066395191142454
ACCIDENT_40314,3.8850408231744247
ACCIDENT_40315,4.851370025095053
ACCIDENT_40316,4.851370025095053
ACCIDENT_40317,4.801238802526925
ACCIDENT_40318,3.8694234584154352
ACCIDENT_40319,4.370611365918173
ACCIDENT_40320,4.933151289253249
ACCIDENT_40321,4.926026393067878
ACCIDENT_40322,5.343159771410527
ACCIDENT_40323,4.94489668710794
ACCIDENT_40324,5.768908557429915
ACCIDENT_40325,3.9869144149351996
ACCIDENT_40326,4.787854279672566
ACCIDENT_40327,4.793445672078907
ACCIDENT_40328,4.734606173911336
ACCIDENT_40329,4.990417008085386
ACCIDENT_40330,4.787854279672566
ACCIDENT_40331,4.793445672078907
ACCIDENT_40332,4.767799368653219
ACCIDENT_40333,4.787854279672566
ACCIDENT_40334,4.466790142591143
ACCIDENT_40335,5.256050761799807
ACCIDENT_40336,4.949491534591182
